Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
28,"Carl J. Carrano, Balwant S. Chohan, Brian S. Hammes, Brian W. Kail, Victor N. Nemykin, Partha Basu","Donor Atom Dependent Geometric Isomers in Mononuclear Oxo−Molybdenum(V) Complexes:  Implications for Coordinated Endogenous Ligation in Molybdoenzymes",2003,"Inorganic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ic0262785","",11,"2024-07-26 14:23:36","journal-article","10.1021/ic0262785","0020-1669","",42,19,5999,6007,28,1.33,5,6,21,"","https://pubs.acs.org/doi/pdf/10.1021/ic0262785",""
41,"Mukta S. Hendi, Paul Hooter, Raymond E. Davis, Vincent M. Lynch, Kraig A. Wheeler","Structural Studies of Enantiomers, Racemates, and Quasiracemates:  <i>N</i>-(4-Methylbenzoyl)methylbenzylamine and <i>N</i>-(4-Nitrobenzoyl)methylbenzylamine",2003,"Crystal Growth &amp; Design","American Chemical Society (ACS)","http://dx.doi.org/10.1021/cg0341353","",12,"2024-07-26 14:23:36","journal-article","10.1021/cg0341353","1528-7483","",4,1,95,101,41,1.95,8,5,21,"","https://pubs.acs.org/doi/pdf/10.1021/cg0341353",""
1,"Hope Koch, David Paradice, Yi Guo, Bongsug Chae","Knowledge Management Enablers within an IT Department",2003,"Advances in Information Resources Management","IGI Global","http://dx.doi.org/10.4018/978-1-59140-062-2.ch004","",13,"2024-07-26 14:23:36","book-chapter","10.4018/978-1-59140-062-2.ch004","1935-3367","",,,62,90,1,0.05,0,4,21,"In today’s competitive global economy, characterized by shorter product lifecycles, increased employee turnover and ubiquitous information technologies, an organization’s ability to manage knowledge may be the only remaining source of competitive advantage (Drucker, 1995, 1999; Kogut & Zander, 1992; Nonaka, 1994; Winter, 1987). Even though a number of researchers have outlined the importance of adopting knowledge management (KM) practices and many organizations have given lip service to the term, there is still some ambiguity concerning what KM actually is (Malhotra, 2000b), and little attention has been paid to factors that enable effective KM to occur (Nonaka & Takeuchi, 1995). This research uses technical and human-centric approaches combined with Holsapple and Joshi’s (1998, 2001) Kentucky Initiative to investigate KM within an information technology (IT) department. Based on our case study, modifications to Holsapple and Joshi’s architecture of a KM episode, a model of execution of knowledge manipulation activities and a model outlining factors enabling effective KM are proposed.","https://www.igi-global.com/viewtitle.aspx?TitleId=4598",""
38,"Cynthia G. Zoski, Julio C. Aguilar, Allen J. Bard","Scanning Electrochemical Microscopy. 46. Shielding Effects on Reversible and Quasireversible Reactions",2003,"Analytical Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ac034011x","",14,"2024-07-26 14:23:36","journal-article","10.1021/ac034011x","0003-2700","",75,13,2959,2966,38,1.81,13,3,21,"","https://pubs.acs.org/doi/pdf/10.1021/ac034011x",""
33,"Patricio H. Figueredo, Ronald Greeley, Susanne Neuer, Louis Irwin, Dirk Schulze-Makuch","Locating Potential Biosignatures on Europa from Surface Geology Observations",2003,"Astrobiology","Mary Ann Liebert Inc","http://dx.doi.org/10.1089/153110703322736132","",15,"2024-07-26 14:23:36","journal-article","10.1089/153110703322736132","1531-1074","",3,4,851,861,33,1.57,7,5,21,"","http://www.liebertpub.com/doi/pdf/10.1089/153110703322736132",""
0,"Marianne Reese, Ann W. Carns","Leading by the Numbers: Using an Assessment Instrument to Stimulate Action Research",2003,"Journal of School Leadership","SAGE Publications","http://dx.doi.org/10.1177/105268460301300503","",16,"2024-07-26 14:23:36","journal-article","10.1177/105268460301300503","1052-6846","",13,5,549,568,0,0.00,0,2,21,"The Group Environmental Scale (GES) was used to assess the psychosocial needs of faculty members and provide specific feedback for the campus administrator of a “troubled” elementary school. The findings challenged the principal's leadership behaviors and stimulated new thinking that led to changes in her leadership style. A follow-up assessment conducted 10 months later revealed that the principal's transition from a directive to a collaborative leadership style resulted in a significant positive change in the faculty's perception regarding “leader control,” yet significant negative changes in “innovation” and “task orientation.” However, three years after the initial assessment, the school received a quality and performance award based on the Malcolm Baldridge National Quality Award criteria.","http://journals.sagepub.com/doi/pdf/10.1177/105268460301300503",""
15,"Denis O. Gray, Susan S. Jakes, James Emshoff, Craig Blakely","ESID, Dissemination, and Community Psychology: A Case of Partial Implementation?",2003,"American Journal of Community Psychology","Wiley","http://dx.doi.org/10.1023/b:ajcp.0000004754.37080.57","",17,"2024-07-26 14:23:36","journal-article","10.1023/b:ajcp.0000004754.37080.57","0091-0562","",32,3,359,370,15,0.71,4,4,21,"Abstract: Dissemination, the second stage of Experimental Social Innovation and Dissemination (ESID) is a critical, if not defining, element of this social change model. This paper attempts to assess the extent to which community psychology has adopted and implemented ESID's dissemination focus in its training and publications. We identify four levels of commitment to dissemination: dissemination advocate, dissemination activist, dissemination researcher, and experimental dissemination researcher. Content analyses of textbooks, journal publications, and conference papers and a brief survey of doctoral training in the field were conducted. Findings suggest that the dissemination aspects of ESID have been modestly and partially implemented within the field. That is, although there is some evidence of a commitment to dissemination practice (advocate, activist), there is much less evidence of a commitment to dissemination research. The implications of these findings for the effectiveness of the ESID model and for training and practice in community psychology are discussed.","https://api.wiley.com/onlinelibrary/tdm/v1/articles/10.1023%2FB:AJCP.0000004754.37080.57",""
146,"Vladimir A. Sinani, Dmitry S. Koktysh, Bo-Geon Yun, Robert L. Matts, Todd C. Pappas, Massoud Motamedi, Stephanie N. Thomas, Nicholas A. Kotov","Collagen Coating Promotes Biocompatibility of Semiconductor Nanoparticles in Stratified LBL Films",2003,"Nano Letters","American Chemical Society (ACS)","http://dx.doi.org/10.1021/nl0255045","",18,"2024-07-26 14:23:36","journal-article","10.1021/nl0255045","1530-6984","",3,9,1177,1182,146,6.95,18,8,21,"","https://pubs.acs.org/doi/pdf/10.1021/nl0255045",""
14,"Kumar Parthasarathy, Turker Kuyel, Dana Price, Le Jin, Degang Chen, Randall Geiger","BIST and production testing of ADCs using imprecise stimulus",2003,"ACM Transactions on Design Automation of Electronic Systems","Association for Computing Machinery (ACM)","http://dx.doi.org/10.1145/944027.944035","",19,"2024-07-26 14:23:36","journal-article","10.1145/944027.944035","1084-4309","",8,4,522,545,14,0.67,2,6,21,"A new approach for testing mixed-signal circuits based upon using imprecise stimuli is introduced. Unlike most existing Built-In Self-Test (BIST) and production test approaches that require excitation signals that are at least 3 bits or more linear than the Device-Under-Test (DUT), the proposed approach can work with stimuli that are several bits less linear than the DUT. This dramatically reduces the requirements on stimulus generation for BIST applications and offers potential for using inexpensive signal generators in production test, or for testing DUTs that have a linearity performance exceeding that of the available test equipment. As a proof of concept, a histogram-based algorithm for linearity testing for Analog-to-Digital Converters (ADCs) has been proposed. It can estimate the Integral Nonlinearity (INL) and Differential Nonlinearity (DNL) of an","https://dl.acm.org/doi/pdf/10.1145/944027.944035",""
17,"Rong Cheng, Jennie Z Ma, Fred A Wright, Shili Lin, Xin Gao, Daolong Wang, Robert C Elston, Ming D Li","Nonparametric Disequilibrium Mapping of Functional Sites Using Haplotypes of Multiple Tightly Linked Single-Nucleotide Polymorphism Markers",2003,"Genetics","Oxford University Press (OUP)","http://dx.doi.org/10.1093/genetics/164.3.1175","",20,"2024-07-26 14:23:36","journal-article","10.1093/genetics/164.3.1175","1943-2631","",164,3,1175,1187,17,0.81,2,8,21,"Abstract: As the speed and efficiency of genotyping single-nucleotide polymorphisms (SNPs) increase, using the SNP map, it becomes possible to evaluate the extent to which a common haplotype contributes to the risk of disease. In this study we propose a new procedure for mapping functional sites or regions of a candidate gene of interest using multiple linked SNPs. Based on a case-parent trio family design, we use expectation-maximization (EM) algorithm-derived haplotype frequency estimates of multiple tightly linked SNPs from both unambiguous and ambiguous families to construct a contingency statistic S for linkage disequilibrium (LD) analysis. In the procedure, a moving-window scan for functional SNP sites or regions can cover an unlimited number of loci except for the limitation of computer storage. Within a window, all possible widths of haplotypes are utilized to find the maximum statistic S* for each site (or locus). Furthermore, this method can be applied to regional or genome-wide scanning for determining linkage disequilibrium using SNPs. The sensitivity of the proposed procedure was examined on the simulated data set from the Genetic Analysis Workshop (GAW) 12. Compared with the conventional and generalized TDT methods, our procedure is more flexible and powerful.","https://academic.oup.com/genetics/article-pdf/164/3/1175/42051304/genetics1175.pdf",""
11,"Alissa Sherry, Robin K. Henson, Jean G. Lewis","Evaluating the Appropriateness of College-Age Norms for Use With Adolescents on the NEO Personality Inventory—Revised",2003,"Assessment","SAGE Publications","http://dx.doi.org/10.1177/1073191102250184","",21,"2024-07-26 14:23:36","journal-article","10.1177/1073191102250184","1073-1911","",10,1,71,78,11,0.52,4,3,21,"The NEO Personality Inventory—Revised (NEO PI-R) measures normal personality characteristics and has demonstrated appropriate score reliability and validity. It is normed for two groups of individuals, college-age individuals 17 to 20 years old and adults 21 and older. Often, personality instruments normed on older individuals have been used with adolescent populations. To examine the appropriateness of this decision, the current study explored the differences between an adolescent sample ( n = 79) and a college-age sample ( n = 80) on the 30 facets and the five domains of the NEO PI-R. Group differences on the facet and domain scales were analyzed using descriptive discriminant analysis. Results indicated that the adolescent and college groups differed on each of the five domains. As expected, the groups also scored differently using the aggregated domain-level variables as the outcome measures. Suggestions for future research include the development of normative data for the adolescent population.","http://journals.sagepub.com/doi/pdf/10.1177/1073191102250184",""
26,"MICHAEL N. SOLEM, SCOTT BELL, ERIC FOURNIER, CAROL GILLESPIE, MIRANDA LEWITSKY, HARWOOD LOCKTON","Using the Internet to Support International Collaborations for Global Geography Education",2003,"Journal of Geography in Higher Education","Informa UK Limited","http://dx.doi.org/10.1080/0309826032000145034","",22,"2024-07-26 14:23:36","journal-article","10.1080/0309826032000145034","0309-8265","",27,3,239,253,26,1.24,4,6,21,"","https://www.tandfonline.com/doi/pdf/10.1080/0309826032000145034",""
1,"Eric Anthony Day, Leigh E. Paulus, Winfred Arthur, Erich C. Fein","Dyadic Protocols, Observational Learning, and the Acquisition of Complex Skills",2003,"Proceedings of the Human Factors and Ergonomics Society Annual Meeting","SAGE Publications","http://dx.doi.org/10.1177/154193120304701908","",23,"2024-07-26 14:23:36","journal-article","10.1177/154193120304701908","2169-5067","",47,19,2050,2053,1,0.05,0,4,21,"We examined two dyadic training protocols, both featuring observational learning, with respect to the acquisition of a complex skill. Specifically, we compared an active interlocked modeling (AIM) protocol which requires trainees to alternate between performing half of a task simultaneously with a partner who performs the other half to an alternating perform-and-observe (APO) protocol which requires trainees to alternate between performing the whole task and observing a partner performing the whole task. Sixty-four young adult males were assigned to either an AIM or APO protocol and underwent 3 days of skill acquisition training on a complex computer task that simulated the demands of a dynamic aviation environment. Results indicated that the APO protocol led to greater levels of skill acquisition and skill retention (after an 8-day nonpractice interval), but the advantage of APO training diminished after a brief period of individual reacquisition and on a test of skill transfer.","http://journals.sagepub.com/doi/pdf/10.1177/154193120304701908",""
10,"Susan M. Barman, Paul J. Fadel, Wanpen Vongpatanasin, Ronald G. Victor, Gerard L. Gebber","Basis for the cardiac-related rhythm in muscle sympathetic nerve activity of humans",2003,"American Journal of Physiology-Heart and Circulatory Physiology","American Physiological Society","http://dx.doi.org/10.1152/ajpheart.00602.2002","",24,"2024-07-26 14:23:36","journal-article","10.1152/ajpheart.00602.2002","0363-6135","",284,2,,,10,0.48,2,5,21,"We tested the hypothesis that the cardiac-related rhythm in muscle sympathetic nerve activity (MSNA) of humans reflects entrainment of a central oscillator by pulse-synchronous baroreceptor nerve activity. Partial autospectral analysis was used to mathematically remove the portion of cardiac-related power in MSNA autospectra that was attributable to its linear relationship to the ECG. In 54 of 98 cases, ≥15% of cardiac-related power remained after partialization with the ECG; peak residual cardiac-related power was often at a frequency different than heart rate. When assessed on a cardiac-related burst-by-burst basis, there was a progressive and cyclic change in the ECG-MSNA interval (delay from R wave to peak of cardiac-related burst) on the time scale of respiration in four subjects. In these subjects, as well as in some in which the interval appeared to change randomly, there was an inverse relationship between the ECG-MSNA interval and cardiac-related burst amplitude. However, in 45% of the cases, these parameters were not related. These results support the view that the cardiac-related rhythm in MSNA reflects forcing of a nonlinear oscillator rather than periodic inhibition of unstructured, random activity.","https://www.physiology.org/doi/pdf/10.1152/ajpheart.00602.2002",""
7,"Barbara Gray, Linda L. Putnam","Means to What End? Conflict Management Frames",2003,"Environmental Practice","Informa UK Limited","http://dx.doi.org/10.1017/s1466046603035634","",25,"2024-07-26 14:23:36","journal-article","10.1017/s1466046603035634","1466-0466","",5,3,239,246,7,0.33,4,2,21,"","https://www.tandfonline.com/doi/pdf/10.1017/S1466046603035634",""
14,"David C. Easter","Low-Energy Structures of (C<sub>6</sub>H<sub>6</sub>)<sub>13</sub>as Determined by Low-Temperature Monte Carlo Simulations Using Several Potential Energy Surfaces",2003,"The Journal of Physical Chemistry A","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jp027475s","",26,"2024-07-26 14:23:36","journal-article","10.1021/jp027475s","1089-5639","",107,13,2148,2159,14,0.67,14,1,21,"","https://pubs.acs.org/doi/pdf/10.1021/jp027475s",""
38,"Katrina Peariso, Balwant S. Chohan, Carl J. Carrano, Martin L. Kirk","Synthesis and EPR Characterization of New Models for the One-Electron Reduced Molybdenum Site of Sulfite Oxidase",2003,"Inorganic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ic034478q","",27,"2024-07-26 14:23:36","journal-article","10.1021/ic034478q","0020-1669","",42,20,6194,6203,38,1.81,10,4,21,"","https://pubs.acs.org/doi/pdf/10.1021/ic034478q",""
35,"Yumei Luo, James W. Herndon, Francisco Cervantes-Lee","Synthesis of Furanophane Derivatives through [8+2]-Cycloaddition of Dienylisobenzofurans and Alkynes",2003,"Journal of the American Chemical Society","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ja037500n","",28,"2024-07-26 14:23:36","journal-article","10.1021/ja037500n","0002-7863","",125,42,12720,12721,35,1.67,12,3,21,"","https://pubs.acs.org/doi/pdf/10.1021/ja037500n",""
1,"Brian R. Johnson, J. Shawn Farris, Keith S. Jones","Selection of Web Browser Controls with and without Impenetrable Borders: Does Width Make a Difference?",2003,"Proceedings of the Human Factors and Ergonomics Society Annual Meeting","SAGE Publications","http://dx.doi.org/10.1177/154193120304701113","",29,"2024-07-26 14:23:36","journal-article","10.1177/154193120304701113","2169-5067","",47,11,1380,1384,1,0.05,0,3,21,"Graphical user interface elements can be selected faster if they are placed against the edge of the screen. Doing so creates an impenetrable border between the element and the edge of the screen that the mouse cursor cannot penetrate, which changes how users move the mouse resulting in quicker selection times. This study assessed the influence of visible width on selection time when targets did or did not have impenetrable borders. Ten participants selected targets that varied in Target Type (with or without impenetrable borders), Width (1, 2, 3, 4, 5 cm), and Distance (2, 4, 8, 16, 32 cm). For a given width, targets with impenetrable borders were always selected faster than targets without impenetrable borders. Also, increasing the width of targets with impenetrable borders had little effect on selection time, whereas doing so when targets did not have impenetrable borders resulted in a substantial effect on selection time. The results indicate that a 1 cm wide target is adequate to make use of the advantage of edge targets in GUI design.","http://journals.sagepub.com/doi/pdf/10.1177/154193120304701113",""
13,"David C. Easter","Identification of a New <i>C</i><sub>3</sub> Structure and Evidence for the Coexistence of Two (Benzene)<sub>13</sub> Cluster Isomers in Free Jet Expansions:  A Monte Carlo Study",2003,"The Journal of Physical Chemistry A","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jp035694n","",30,"2024-07-26 14:23:36","journal-article","10.1021/jp035694n","1089-5639","",107,39,7733,7742,13,0.62,13,1,21,"","https://pubs.acs.org/doi/pdf/10.1021/jp035694n",""
50,"Srinath Kasturi Rangan, Ruitian Liu, Daniel Brune, Stephanie Planque, Sudhir Paul, Michael R. Sierks","Degradation of β-Amyloid by Proteolytic Antibody Light Chains",2003,"Biochemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/bi035038d","",31,"2024-07-26 14:23:36","journal-article","10.1021/bi035038d","0006-2960","",42,48,14328,14334,50,2.38,8,6,21,"","https://pubs.acs.org/doi/pdf/10.1021/bi035038d",""
93,"Brant Cage, F. Albert Cotton, Naresh S. Dalal, Elizabeth A. Hillard, Boris Rakvin, Chris M. Ramsey","Observation of Symmetry Lowering and Electron Localization in the Doublet-States of a Spin-Frustrated Equilateral Triangular Lattice:  Cu<sub>3</sub>(O<sub>2</sub>C<sub>16</sub>H<sub>23</sub>)·1.2C<sub>6</sub>H<sub>12</sub>",2003,"Journal of the American Chemical Society","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ja0286829","",32,"2024-07-26 14:23:36","journal-article","10.1021/ja0286829","0002-7863","",125,18,5270,5271,93,4.43,16,6,21,"","https://pubs.acs.org/doi/pdf/10.1021/ja0286829",""
26,"Jamal I. Berry, Shixin Sun, Yusheng Dou, Andreas Wucher, Nicholas Winograd","Laser Desorption and Imaging of Proteins from Ice via UV Femtosecond Laser Pulses",2003,"Analytical Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ac034375p","",33,"2024-07-26 14:23:36","journal-article","10.1021/ac034375p","0003-2700","",75,19,5146,5151,26,1.24,5,5,21,"","https://pubs.acs.org/doi/pdf/10.1021/ac034375p",""
7,"Laith Tashman, Eyad Masad, Hussein Zbib, Dallas Little, Kamil Kaloush","Anisotropic Viscoplastic Continuum Damage Model for Asphalt Mixes",2003,"Recent Advances in Materials Characterization and Modeling of Pavement Systems","American Society of Civil Engineers","http://dx.doi.org/10.1061/40709(257)8","",34,"2024-07-26 14:23:36","proceedings-article","10.1061/40709(257)8","","",,,,,7,0.33,1,5,21,"","http://ascelibrary.org/doi/pdf/10.1061/40709%28257%298",""
142,"Daniel T. Nowlan, Timothy M. Gregg, Huw M. L. Davies, Daniel A. Singleton","Isotope Effects and the Nature of Selectivity in Rhodium-Catalyzed Cyclopropanations",2003,"Journal of the American Chemical Society","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ja036025q","",35,"2024-07-26 14:23:36","journal-article","10.1021/ja036025q","0002-7863","",125,51,15902,15911,142,6.76,36,4,21,"","https://pubs.acs.org/doi/pdf/10.1021/ja036025q",""
60,"Mark C. Anderson, Rajiv D. Banker, Sury Ravindran","The new productivity paradox",2003,"Communications of the ACM","Association for Computing Machinery (ACM)","http://dx.doi.org/10.1145/636772.636776","",36,"2024-07-26 14:23:36","journal-article","10.1145/636772.636776","0001-0782","",46,3,91,94,60,2.86,20,3,21,"High valuation multiples on IT spending suggest that companies are underinvesting in IT.","https://dl.acm.org/doi/pdf/10.1145/636772.636776",""
130,"Rodolphe Clérac, Shannon O'Kane, Jerry Cowen, Xiang Ouyang, Robert Heintz, Hanhua Zhao, Mervin J. Bazile,, Kim R. Dunbar","Glassy Magnets Composed of Metals Coordinated to 7,7,8,8-tetracyanoquinodimethane:  M(TCNQ)<sub>2</sub> (M = Mn, Fe, Co, Ni)",2003,"Chemistry of Materials","American Chemical Society (ACS)","http://dx.doi.org/10.1021/cm021053d","",37,"2024-07-26 14:23:36","journal-article","10.1021/cm021053d","0897-4756","",15,9,1840,1850,130,6.19,16,8,21,"","https://pubs.acs.org/doi/pdf/10.1021/cm021053d",""
