Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"George B. Cunningham, Paul E. Keiper, Michael Sagas, Frank B. Ashley","Initial Reliability of the Coaching Isomorphism Questionnaire for NCAA Coaches",2001,"Psychological Reports","SAGE Publications","http://dx.doi.org/10.2466/pr0.2001.88.2.332","",11,"2024-07-26 14:19:02","journal-article","10.2466/pr0.2001.88.2.332","0033-2941","",88,2,332,334,0,0.00,0,4,23,"Isomorphic change is the process by which organizations facing similar environmental conditions will come to resemble one another. Isomorphic pressures may affect coaching behavior as well. The Coaching Isomorphism Questionnaire was developed to assess the isomorphic mechanisms exerted upon coaches. Content and face validity were established as well as acceptable but low reliability estimates.","http://journals.sagepub.com/doi/pdf/10.2466/pr0.2001.88.2.332",""
30,"Andrew J. Miller, Gary L. Gray, Andre P. Mazzoleni","Nonlinear Spacecraft Dynamics with a Flexible Appendage, Damping, and Moving Internal Submasses",2001,"Journal of Guidance, Control, and Dynamics","American Institute of Aeronautics and Astronautics (AIAA)","http://dx.doi.org/10.2514/2.4752","",12,"2024-07-26 14:19:02","journal-article","10.2514/2.4752","0731-5090","",24,3,605,615,30,1.30,10,3,23,"","http://arc.aiaa.org/doi/pdf/10.2514/2.4752",""
39,"R. D. Waniska, R. T. Venkatesha, A. Chandrashekar, S. Krishnaveni, F. P. Bejosano, J. Jeoung, J. Jayaraj, S. Muthukrishnan, G. H. Liang","Antifungal Proteins and Other Mechanisms in the Control of Sorghum Stalk Rot and Grain Mold",2001,"Journal of Agricultural and Food Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jf010007f","",13,"2024-07-26 14:19:02","journal-article","10.1021/jf010007f","0021-8561","",49,10,4732,4742,39,1.70,4,9,23,"","https://pubs.acs.org/doi/pdf/10.1021/jf010007f",""
49,"MAHA H.A. HUSSAIN, TRACY R. GLASS, JEFFREY FORMAN, WAEL SAKR, DAVID C. SMITH, MUHYI AL-SARRAF, JEFFREY JONES, STANLEY P. BALCERZAK, E. DAVID CRAWFORD, H. BARTON GROSSMAN","COMBINATION CISPLATIN, 5-FLUOROURACIL AND RADIATION THERAPY FOR LOCALLY ADVANCED UNRESECTABLE OR MEDICALLY UNFIT BLADDER CANCER CASES: A SOUTHWEST ONCOLOGY GROUP STUDY",2001,"Journal of Urology","Ovid Technologies (Wolters Kluwer Health)","http://dx.doi.org/10.1097/00005392-200101000-00014","",14,"2024-07-26 14:19:02","journal-article","10.1097/00005392-200101000-00014","0022-5347","",165,1,56,61,49,2.13,5,10,23,"","http://api.elsevier.com/content/article/PII:S0022534705668218",""
24,"J. Scott Miller, E. D. Poliakoff, Thomas F. Miller, Alexandra P. P. Natalense, Robert R. Lucchese","Excitation of the symmetry forbidden bending mode in molecular photoionization",2001,"The Journal of Chemical Physics","AIP Publishing","http://dx.doi.org/10.1063/1.1349090","",15,"2024-07-26 14:19:02","journal-article","10.1063/1.1349090","0021-9606","",114,10,4496,4504,24,1.04,5,5,23,"We present results on the energy dependence of the vibrational branching ratio for the bending mode in CO2 3σu−1 photoionization. Specifically, we determine the v+=(0,1,0)/v+=(0,0,0) intensity ratio by detecting dispersed fluorescence from the electronically excited photoions. The results exhibit large deviations over a very wide energy range, 18&lt;hνexc&lt;190 eV. Production of the v+=(0,1,0) level of the ion from the v0=(0,0,0) ground state is forbidden by symmetry, and while observations of such features are well established in photoelectron spectroscopy, their appearance is normally ascribed to vibronic coupling in the ionic hole state. In this case, we find that such explanations fail to account for the energy dependence of the branching ratio. These deviations indicate that the continuum photoelectron participates in transferring oscillator strength to the nominally forbidden vibrational transition. A theoretical framework is developed for interpreting the experimental data, and Schwinger variational calculations are performed. These calculations demonstrate that the continuum electron is responsible for the observation of the excited bending mode as well as its energy dependence. This is an intrachannel effect that is best described as photoelectron-induced vibronic symmetry breaking. This appears to be a general phenomenon, and it may be useful in illuminating connections between bond angle and photoionization spectroscopies. The magnitude of these deviations display the utility of vibrationally resolved studies, and the extent over which these changes occur underscores the necessity of broad range studies to elucidate slowly varying characteristics in photoionization continua.","https://pubs.aip.org/aip/jcp/article-pdf/114/10/4496/19015122/4496_1_online.pdf",""
56,"Huicai Zhong, Greg Heuss, Veena Misra, Hongfa Luan, Choong-Ho Lee, Dim-Lee Kwong","Characterization of RuO2 electrodes on Zr silicate and ZrO2 dielectrics",2001,"Applied Physics Letters","AIP Publishing","http://dx.doi.org/10.1063/1.1347402","",16,"2024-07-26 14:19:02","journal-article","10.1063/1.1347402","0003-6951","",78,8,1134,1136,56,2.43,9,6,23,"The rutile stoichiometric phase of RuO2, deposited via reactive sputtering, was evaluated as a gate electrode on chemical vapor deposited ZrO2 and Zr silicate for Si–p-type metal–oxide–semiconductor (PMOS) devices. Thermal and chemical stability of the electrodes was studied at annealing temperatures of 400, 600, and 800 °C in N2. X-ray diffraction was measured to study grain structure and interface reactions. The resistivity of RuO2 films was 65.0 μΩ cm after 800 °C annealing. Electrical properties were evaluated on MOS capacitors, which indicated that the work function of RuO2 was ∼5.1 eV, compatible with PMOS devices. Post-RuO2 gate annealing up to 800 °C, resulted in only a 1.4 Å equivalent oxide thickness (Tox-eq) change and 0.2 V flatband voltage change for Zr silicate and a 4 Å Tox-eq change for ZrO2 dielectrics. Tantalum electrodes were also studied on ZrO2 as a comparison of the stability of RuO2 electrodes.","https://pubs.aip.org/aip/apl/article-pdf/78/8/1134/18555667/1134_1_online.pdf",""
56,"J.M. Akey, D. Sosnoski, E. Parra, S. Dios, K. Hiester, B. Su, C. Bonilla, L. Jin, M.D. Shriver","Melting Curve Analysis of SNPs (McSNP <sup>®</sup> ): A Gel-Free and Inexpensive Approach for SNP Genotyping",2001,"BioTechniques","Informa UK Limited","http://dx.doi.org/10.2144/01302tt05","",17,"2024-07-26 14:19:02","journal-article","10.2144/01302tt05","0736-6205","",30,2,358,367,56,2.43,6,9,23,"","https://www.tandfonline.com/doi/pdf/10.2144/01302tt05",""
10,"Brian H. Dennis, George S. Dulikravich, Zhen-Xue Han","Optimization of Turbomachinery Airfoils with a Genetic/ Sequential-Quadratic-Programming Algorithm",2001,"Journal of Propulsion and Power","American Institute of Aeronautics and Astronautics (AIAA)","http://dx.doi.org/10.2514/2.5853","",18,"2024-07-26 14:19:02","journal-article","10.2514/2.5853","0748-4658","",17,5,1123,1128,10,0.43,3,3,23,"","",""
39,"Winfred Arthur, Travis Tubre, Eric Anthony Day, M. Kathleen Sheehan, Maria L. Sanchez-Ku, Don Paul, Leigh Paulus, Kathryn Archuleta","Motor Vehicle Crash Involvement and Moving Violations: Convergence of Self-Report and Archival Data",2001,"Human Factors: The Journal of the Human Factors and Ergonomics Society","SAGE Publications","http://dx.doi.org/10.1518/001872001775992507","",19,"2024-07-26 14:19:02","journal-article","10.1518/001872001775992507","0018-7208","",43,1,1,11,39,1.70,5,8,23,"In the crash involvement literature, it is generally assumed that archival and other ""objective"" criterion data are superior to self-reports of crash involvement. Using 394 participants (mean age = 36.23 years), the present study assessed the convergence of archival and self-report measures of motor vehicle crash involvement and moving violations. We also sought to determine whether predictor/criterion relationships would vary as a function of criterion type (i.e., archival vs. self-report), and if a combination of both criteria would result in better prediction than would either by itself. The degree of agreement between the two criterion sources was low, with participants self-reporting more crashes and tickets than were found in their state records. Different predictor/criterion relationships were also found for the two criterion types; stronger effects were obtained for self-report data. Combining the two criteria did not result in relationships stronger than those obtained for self-reports alone. Our findings suggest that self-report data are not inherently inferior to archival data and, furthermore, that the two sources of data cannot be used interchangeably. Actual or potential applications include choosing the appropriate criterion to use, which, as the finding of this study reveals, may depend on the purpose of the investigation.","http://journals.sagepub.com/doi/pdf/10.1518/001872001775992507",""
186,"D. A. Polvani, J. F. Meng, N. V. Chandra Shekar, J. Sharp, J. V. Badding","Large Improvement in Thermoelectric Properties in Pressure-Tuned p-Type Sb<sub>1.5</sub>Bi<sub>0.5</sub>Te<sub>3</sub>",2001,"Chemistry of Materials","American Chemical Society (ACS)","http://dx.doi.org/10.1021/cm000888q","",20,"2024-07-26 14:19:02","journal-article","10.1021/cm000888q","0897-4756","",13,6,2068,2071,186,8.09,37,5,23,"","https://pubs.acs.org/doi/pdf/10.1021/cm000888q",""
5,"Furjen Deng, Michael S. Vaughn, Lou-Jou Lee","DRUG OFFENDERS IN TAIWAN AND THE UNITED STATES: A CROSS-CULTURAL ANALYSIS",2001,"Substance Use &amp; Misuse","Informa UK Limited","http://dx.doi.org/10.1081/ja-100107574","",21,"2024-07-26 14:19:02","journal-article","10.1081/ja-100107574","1082-6084","",36,12,1677,1697,5,0.22,2,3,23,"","https://www.tandfonline.com/doi/pdf/10.1081/JA-100107574",""
25,"Justin M. Hettick, David L. McCurdy, Damon C. Barbacci, David H. Russell","Optimization of Sample Preparation for Peptide Sequencing by MALDI-TOF Photofragment Mass Spectrometry",2001,"Analytical Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ac0102157","",22,"2024-07-26 14:19:02","journal-article","10.1021/ac0102157","0003-2700","",73,22,5378,5386,25,1.09,6,4,23,"","https://pubs.acs.org/doi/pdf/10.1021/ac0102157",""
9,"Craig R. Collier, Michael Czuchry, Donald F. Dansereau, Urvashi Pitre","The Use of Node-Link Mapping in the Chemical Dependency Treatment of Adolescents",2001,"Journal of Drug Education","SAGE Publications","http://dx.doi.org/10.2190/gmc2-k3xx-xlhf-k2j0","",23,"2024-07-26 14:19:02","journal-article","10.2190/gmc2-k3xx-xlhf-k2j0","0047-2379","",31,3,305,317,9,0.39,2,4,23,"The current study examined treatment perceptions of youth adjudicated to an eight-month residential treatment facility. Participants were randomly assigned to standard or mapping-enhanced counseling. They completed established questionnaires assessing group sessions, program features, treatment motivation, and number of program infractions. Mapping residents rated group sessions as deeper over time. Mapped sessions appeared to also maintain residents' arousal over time. Mapping residents rated themselves as more motivated to get along with staff, and also tended to be more motivated to engage in the treatment process. In addition, mapping residents had fewer program infractions thirty days after the beginning of the experiment compared to standard residents. These findings extend previous research on node-link mapping in adult treatment settings.","http://journals.sagepub.com/doi/pdf/10.2190/GMC2-K3XX-XLHF-K2J0",""
14,"Ahmed, Ahmed, Usama M. Ahmed, Ashraf A. El-Bassuony, Mohamed H. Abd El-Razk, Paul W. Pare, Joe Karchesy","Manoyl Oxide α-Arabinopyranoside and Grindelic Acid Diterpenoids from <i>Grindelia integrifolia</i>",2001,"Journal of Natural Products","American Chemical Society (ACS)","http://dx.doi.org/10.1021/np010273n","",24,"2024-07-26 14:19:02","journal-article","10.1021/np010273n","0163-3864","",64,10,1365,1367,14,0.61,2,7,23,"","https://pubs.acs.org/doi/pdf/10.1021/np010273n",""
83,"Rebecca A. Luce, Alison E. Barber, Amy J. Hillman","Good Deeds and Misdeeds: A Mediated Model of the Effect of Corporate Social Performance on Organizational Attractiveness",2001,"Business &amp; Society","SAGE Publications","http://dx.doi.org/10.1177/000765030104000403","",25,"2024-07-26 14:19:02","journal-article","10.1177/000765030104000403","0007-6503","",40,4,397,415,83,3.61,28,3,23,"Previous research has suggested that corporate social performance is positively related to firms’ attractiveness as employers. The authors propose and test an alternative model whereby job applicants’ familiarity with employers mediates the relationship between corporate social performance and organizational attractiveness. Applicants’familiarity with firms may serve as a signal of firms’suitability as employers, with more familiar firms considered more attractive. Furthermore, a firm’s overall level of corporate social activity (whether “good deeds” or “ misdeeds”) may contribute directly to firm familiarity and indirectly to attractiveness through familiarity. The authors’ results support this model; firm familiarity completely mediates the relationship between corporate social performance and organizational attractiveness.","http://journals.sagepub.com/doi/pdf/10.1177/000765030104000403",""
6,"Charles H. Calisher, Scott Nabity, J. Jeffery Root, Charles F. Fulhorst, Barry J. Beaty","Transmission of an Arenavirus in White-Throated Woodrats (<i>Neotoma albigula</i>), Southeastern Colorado, 1995-1999",2001,"Emerging Infectious Diseases","Centers for Disease Control and Prevention (CDC)","http://dx.doi.org/10.3201/eid0703.010305","",26,"2024-07-26 14:19:02","journal-article","10.3201/eid0703.010305","1080-6040","",7,3,397,402,6,0.26,1,5,23,"","",""
16,"Charles H. Calisher, Scott Nabity, J. Jeffery Root, Charles F. Fulhorst, Barry J. Beaty","Transmission of an Arenavirus in White-Throated Woodrats (<i>Neotoma albigula</i>), Southeastern Colorado, 1995-1999",2001,"Emerging Infectious Diseases","Centers for Disease Control and Prevention (CDC)","http://dx.doi.org/10.3201/eid0703.017305","",27,"2024-07-26 14:19:02","journal-article","10.3201/eid0703.017305","1080-6040","",7,3,397,402,16,0.70,3,5,23,"","",""
38,"George B. Cunningham, Michael Sagas, Frank B. Ashley","OCCUPATIONAL COMMITMENT AND INTENT TO LEAVE THE COACHING PROFESSION",2001,"International Review for the Sociology of Sport","SAGE Publications","http://dx.doi.org/10.1177/101269001036002001","",28,"2024-07-26 14:19:02","journal-article","10.1177/101269001036002001","1012-6902","",36,2,131,148,38,1.65,13,3,23,"Despite the predominance of Black athletes in much of collegiate athletics today, Black coaches constitute a small proportion of the total coaching population. To this end, we posited that the deficiency could be attributed to the notion that Black coaches leave the profession sooner than do White coaches. In taking an institutional theory perspective, the purpose of this study was to examine possible differences between Black and White assistant coaches for affective occupational commitment and intent to leave the coaching profession. Results of multiple hierarchical regression analyses indicate that normative isomorphic pressures are significant predictors of professional socialization, which in turn predicts commitment to the profession. Finally, there is an inverse relationship between affective occupational commitment and intent to leave the profession. Findings from the study supported the theory to explain the paucity of Black coaches in the NCAA by demonstrating that the deficit could be attributed to the fact that more Black coaches intend to leave the profession than do White coaches. This is true regardless of the fact that Black coaches perceived greater professional socialization than Whites and similar feelings of affective commitment. Implications and directions for future research are discussed.","http://journals.sagepub.com/doi/pdf/10.1177/101269001036002001",""
178,"Michael A. Hitt, Leonard Bierman, Katsuhiko Shimizu, Rahul Kochhar","Direct and Moderating Effects of Human Capital on Strategy and Performance in Professional Service Firms: A Resource-Based Perspective",2001,"Academy of Management Journal","Academy of Management","http://dx.doi.org/10.5465/3069334","",29,"2024-07-26 14:19:02","journal-article","10.5465/3069334","0001-4273","",44,1,13,28,178,7.74,45,4,23,"","https://journals.aom.org/doi/10.5465/3069334",""
143,"C. L. Chen, J. Shen, S. Y. Chen, G. P. Luo, C. W. Chu, F. A. Miranda, F. W. Van Keuls, J. C. Jiang, E. I. Meletis, H. Y. Chang","Epitaxial growth of dielectric Ba0.6Sr0.4TiO3 thin film on MgO for room temperature microwave phase shifters",2001,"Applied Physics Letters","AIP Publishing","http://dx.doi.org/10.1063/1.1343499","",30,"2024-07-26 14:19:02","journal-article","10.1063/1.1343499","0003-6951","",78,5,652,654,143,6.22,14,10,23,"Dielectric Ba0.6Sr0.4TiO3 thin films were epitaxially grown on (001) MgO by using pulsed laser ablation. Microstructure studies from x-ray diffraction and electron microscopy suggest that the as-grown films are c-axis oriented with an interface relationship of 〈100〉BSTO//〈100〉MgO. A room temperature coupled microwave phase shifter has been developed with a phase shift near 250° at 23.675 GHz under an electrical field of 40 V/μm and a figure of merit of ∼53°/dB. The performance of the microwave phase shifter based on the epitaxial Ba0.6Sr0.4TiO3 thin films on (001) MgO is close to that needed for practical applications in wireless communications.","https://pubs.aip.org/aip/apl/article-pdf/78/5/652/18555354/652_1_online.pdf",""
161,"Prashanta Dutta, Ali Beskok","Analytical Solution of Time Periodic Electroosmotic Flows:  Analogies to Stokes' Second Problem",2001,"Analytical Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ac015546y","",31,"2024-07-26 14:19:02","journal-article","10.1021/ac015546y","0003-2700","",73,21,5097,5102,161,7.00,81,2,23,"","https://pubs.acs.org/doi/pdf/10.1021/ac015546y",""
70,"PATRICIA L. RAMSAY, FRANCESCO J. DeMAYO, SUZANNE E. HEGEMIER, MARY E. WEARDEN, CHARLES V. SMITH, STEPHEN E. WELTY","Clara Cell Secretory Protein Oxidation and Expression in Premature Infants Who Develop Bronchopulmonary Dysplasia",2001,"American Journal of Respiratory and Critical Care Medicine","American Thoracic Society","http://dx.doi.org/10.1164/ajrccm.164.1.2008022","",32,"2024-07-26 14:19:02","journal-article","10.1164/ajrccm.164.1.2008022","1073-449X","",164,1,155,161,70,3.04,12,6,23,"","https://www.atsjournals.org/doi/pdf/10.1164/ajrccm.164.1.2008022",""
5,"Michael Solem","Using Geographic Information Systems and the Internet to Support Problem-based Learning",2001,"Planet","Informa UK Limited","http://dx.doi.org/10.11120/plan.2001.00040022","",33,"2024-07-26 14:19:02","journal-article","10.11120/plan.2001.00040022","1473-1835","",4,1,22,24,5,0.22,5,1,23,"","https://www.tandfonline.com/doi/pdf/10.11120/plan.2001.00040022",""
0,"PATTI A. GIUFFRE","Book Reviews",2001,"Gender &amp; Society","SAGE Publications","http://dx.doi.org/10.1177/089124301015006012","",34,"2024-07-26 14:19:02","journal-article","10.1177/089124301015006012","0891-2432","",15,6,939,940,0,0.00,0,1,23,"","http://journals.sagepub.com/doi/pdf/10.1177/089124301015006012",""
0,"Awoniyi Stephen","The Case of Inaccessible Knowledge in Designing: The Museum as Allegory",2001,"The Design Journal","Informa UK Limited","http://dx.doi.org/10.2752/146069201789378504","",35,"2024-07-26 14:19:02","journal-article","10.2752/146069201789378504","1460-6925","",4,1,3,14,0,0.00,0,1,23,"","https://www.tandfonline.com/doi/pdf/10.2752/146069201789378504",""
6,"DEON BROCK, MIKE COPELAND, ROBERT F. SCOTT, PHILLIP ETHRIDGE","Rural Policing in the Midwest",2001,"Journal of Contemporary Criminal Justice","SAGE Publications","http://dx.doi.org/10.1177/1043986201017001005","",36,"2024-07-26 14:19:02","journal-article","10.1177/1043986201017001005","1043-9862","",17,1,49,59,6,0.26,2,4,23,"The purpose of this study is to examine criminal activity in rural America, particularly drugrelated activity, by analyzing trends in offending for two rural regions in the Midwest. This study has three main objectives. First, the authors intend to discover how many defendants in these rural areas are drug-related offenders. Second, they propose to discover differential offending, with an emphasis on drug offending, based on location of each area (one more than 300 miles from any major metropolitan city and one within 50 miles of Kansas City, Missouri). Third, the article will find the overall trends of offending in each of the rural regions.","http://journals.sagepub.com/doi/pdf/10.1177/1043986201017001005",""
22,"Dhiraj K. Sardar, Francisco Castano, Joey A. French, John B. Gruber, Thomas A. Reynolds, Theodore Alekel, Douglas A. Keszler, Benjamin L. Clark","Spectroscopic and laser properties of Nd3+ in LaSc3(BO3)4 host",2001,"Journal of Applied Physics","AIP Publishing","http://dx.doi.org/10.1063/1.1408588","",37,"2024-07-26 14:19:02","journal-article","10.1063/1.1408588","0021-8979","",90,10,4997,5001,22,0.96,3,8,23,"Spectroscopic and laser properties have been characterized for Nd3+ in LaSc3(BO3)4. The Judd–Ofelt analysis has been applied to the measured room temperature absorption spectrum to determine the radiative decay rates and branching ratios of Nd3+ transitions from the F3/24 metastable state to the IJ4 lower-lying manifolds. The parameters Ω2, Ω4, and Ω6 are larger than those reported for Nd3+ in other laser host crystals. The value of Ω4/Ω6 is approximately 3.0 times larger than that of Nd3+ in yttrium–aluminum–garnet (YAG) and about 1.4 times larger than that of Nd3+ in the β phase of LaSc3(BO3) reported recently. The measured room temperature fluorescence lifetime of the F3/24→I11/24 transition is 150 μs, while the Judd–Ofelt analysis predicts a radiative lifetime for the F3/24 state to be 249 μs, resulting in the fluorescence quantum efficiency of 60%. The emission cross sections of the F3/24→I11/24 and F3/24→I13/24 intermanifold transitions have been also determined at room temperature. Finally, these results are compared with those of the standard laser material Nd3+:YAG.","https://pubs.aip.org/aip/jap/article-pdf/90/10/4997/19013595/4997_1_online.pdf",""
44,"C. T. Lee,, K. P. Johnston, H. J. Dai, H. D. Cochran, Y. B. Melnichenko, G. D. Wignall","Droplet Interactions in Water-in-Carbon Dioxide Microemulsions Near the Critical Point:  A Small-Angle Neutron Scattering Study",2001,"The Journal of Physical Chemistry B","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jp0033059","",38,"2024-07-26 14:19:02","journal-article","10.1021/jp0033059","1520-6106","",105,17,3540,3548,44,1.91,7,6,23,"","https://pubs.acs.org/doi/pdf/10.1021/jp0033059",""
