Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
0,"Jitendra S. Tate, Ajit D. Kelkar, Gary Beall","Viscoelastic Effects on Fatigue Behavior of Braided Composites",2006,"Materials, Nondestructive Evaluation, and Pressure Vessels and Piping","ASMEDC","http://dx.doi.org/10.1115/imece2006-14091","",11,"2024-07-25 13:59:47","proceedings-article","10.1115/imece2006-14091","","",,,,,0,0.00,0,3,18,"Textile composites include woven, braided, and knitted fabrics. Textile composites are considered when out-of-plane properties are also important. Textile composites generally have better dimensional stability, out-of-plane properties, and impact and delamination resistance. The natural conformability of biaxial braids makes them more cost competitive than woven fabric. These material systems are gaining popularity, in particular for the small business jets, where FAA requires take off weights of 5670 kgf or less. The vacuum assisted resin transfer molding (VARTM) process has proven to be low in cost compared to resin transfer molding (RTM). Thus, the combination of biaxial braids and the VARTM process is likely to considerably reduce overall costs. Before the braids can be confidently used in the primary structures, it is necessary to understand the performance of biaxial braided composites under various loading conditions and especially under fatigue. This will reduce uncertainty and hence reduce the factor of safety in the design This research addresses viscoelastic effects on fatigue behavior of carbon/epoxy braided composites. It is observed that braided composites exhibit creep and stress relaxation. Further it is observed that frequency in axial fatigue loading plays dominant role in fatigue life, but very little role in fatigue failure mechanisms. Rate of stiffness degradation is greatly affected by frequency. These entire phenomena such as creep, stress relaxation, frequency effect, and dependency of stiffness on rate of loading indicate the viscoelastic behavior of braided composites. In this research different tests were performed to confirm viscoelastic behavior of braided composites. Axial tension-tension fatigue tests were conducted at different frequencies and stiffness degradation was studied.","http://asmedigitalcollection.asme.org/IMECE/proceedings-pdf/doi/10.1115/IMECE2006-14091/4565535/711_1.pdf",""
39,"Dijar J. Lutz‐Carrillo, Chris C. Nice, Timothy H. Bonner, Michael R. J. Forstner, Loraine T. Fries","Admixture Analysis of Florida Largemouth Bass and Northern Largemouth Bass using Microsatellite Loci",2006,"Transactions of the American Fisheries Society","Wiley","http://dx.doi.org/10.1577/t04-221.1","",12,"2024-07-25 13:59:47","journal-article","10.1577/t04-221.1","0002-8487","",135,3,779,791,39,2.17,8,5,18,"Abstract: Microsatellite DNA variation was examined at 11 loci in five populations of Florida largemouth bass","https://afspubs.onlinelibrary.wiley.com/doi/pdf/10.1577/T04-221.1",""
27,"Kyung-Min Lee, Scott R. Bean, Sajid Alavi, Timothy J. Herrman, Ralph D. Waniska","Physical and Biochemical Properties of Maize Hardness and Extrudates of Selected Hybrids",2006,"Journal of Agricultural and Food Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jf053101v","",13,"2024-07-25 13:59:47","journal-article","10.1021/jf053101v","0021-8561","",54,12,4260,4269,27,1.50,5,5,18,"","https://pubs.acs.org/doi/pdf/10.1021/jf053101v",""
7,"Nenad M. Grubor, Ying Liu, Xinxin Han, Daniel W. Armstrong, Ryszard Jankowiak","High Resolution Spectral Differentiation of Enantiomers:  Benzo[<i>a</i>]Pyrene Tetrols Complexed with a Promiscuous Antibody",2006,"Journal of the American Chemical Society","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ja058424m","",14,"2024-07-25 13:59:47","journal-article","10.1021/ja058424m","0002-7863","",128,19,6409,6413,7,0.39,1,5,18,"","https://pubs.acs.org/doi/pdf/10.1021/ja058424m",""
49,"Prasun Mukherjee, Jeffrey A. Crank, Mintu Halder, Daniel W. Armstrong, Jacob W. Petrich","Assessing the Roles of the Constituents of Ionic Liquids in Dynamic Solvation:  Comparison of an Ionic Liquid in Micellar and Bulk Form",2006,"The Journal of Physical Chemistry A","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jp063433i","",15,"2024-07-25 13:59:47","journal-article","10.1021/jp063433i","1089-5639","",110,37,10725,10730,49,2.72,10,5,18,"","https://pubs.acs.org/doi/pdf/10.1021/jp063433i",""
1,"Rick C. White, Benny E. Arney, Katherine M. White","Photochemistry of 1,2-Dihydronaphthalene Oxide:  Concurrent Triplet and Singlet Processes via Singlet Excitation",2006,"The Journal of Organic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jo0614184","",16,"2024-07-25 13:59:47","journal-article","10.1021/jo0614184","0022-3263","",71,21,8173,8177,1,0.06,0,3,18,"","https://pubs.acs.org/doi/pdf/10.1021/jo0614184",""
12,"Ronald B. Walter, Zhenlin Ju, Al Martinez, Chris Amemiya, Paul B. Samollow","Genomic Resources for<i>Xiphophorus</i>Research",2006,"Zebrafish","Mary Ann Liebert Inc","http://dx.doi.org/10.1089/zeb.2006.3.11","",17,"2024-07-25 13:59:47","journal-article","10.1089/zeb.2006.3.11","1545-8547","",3,1,11,22,12,0.67,2,5,18,"","http://www.liebertpub.com/doi/pdf/10.1089/zeb.2006.3.11",""
154,"Antonieta Guerrero-Plata, Antonella Casola, Giovanni Suarez, Xiang Yu, LeAnne Spetch, Mark E. Peeples, Roberto P. Garofalo","Differential Response of Dendritic Cells to Human Metapneumovirus and Respiratory Syncytial Virus",2006,"American Journal of Respiratory Cell and Molecular Biology","American Thoracic Society","http://dx.doi.org/10.1165/rcmb.2005-0287oc","",18,"2024-07-25 13:59:47","journal-article","10.1165/rcmb.2005-0287oc","1044-1549","",34,3,320,329,154,8.56,22,7,18,"","https://www.atsjournals.org/doi/pdf/10.1165/rcmb.2005-0287OC",""
2,"Mathias B. Forrester","Patterns of Exposures at School Among Children Age 6–19 Years Reported to Texas Poison Centers, 1998–2002",2006,"Journal of Toxicology and Environmental Health, Part A","Informa UK Limited","http://dx.doi.org/10.1080/15287390500227464","",19,"2024-07-25 13:59:47","journal-article","10.1080/15287390500227464","1528-7394","",69,4,263,268,2,0.11,2,1,18,"","https://www.tandfonline.com/doi/pdf/10.1080/15287390500227464",""
0,"Connie Brownson, Harold Dorton","At the Margins of the Minors: Good Girls, Bad Girls, and Baseball Beyond the Big Leagues",2006,"Popular Culture Review","Wiley","http://dx.doi.org/10.1002/j.2831-865x.2006.tb00691.x","",20,"2024-07-25 13:59:47","journal-article","10.1002/j.2831-865x.2006.tb00691.x","2831-865X","",17,1,67,78,0,0.00,0,2,18,"ABSTRACT:","https://onlinelibrary.wiley.com/doi/pdf/10.1002/j.2831-865X.2006.tb00691.x",""
69,"Banglin Chen, Frank R. Fronczek, Brandy H. Courtney, Fatima Zapata","α-Po Nets of Copper(II)-<i>trans</i>-1,4-Cyclohexanedicarboxylate Frameworks Based on a Paddle-Wheel Building Block and Its Enlarged Dimer",2006,"Crystal Growth &amp; Design","American Chemical Society (ACS)","http://dx.doi.org/10.1021/cg050585e","",21,"2024-07-25 13:59:47","journal-article","10.1021/cg050585e","1528-7483","",6,4,825,828,69,3.83,17,4,18,"","https://pubs.acs.org/doi/pdf/10.1021/cg050585e",""
0,"Joseph J. Piccininni, Tinker D. Murray, Jack Ransone, William C. Lockett, Robert M. Markus","Acute Recovery from Hernioplasty",2006,"Athletic Therapy Today","Human Kinetics","http://dx.doi.org/10.1123/att.11.2.58","",22,"2024-07-25 13:59:47","journal-article","10.1123/att.11.2.58","1078-7895","",11,2,58,59,0,0.00,0,5,18,"","https://journals.humankinetics.com/downloadpdf/journals/ijatt/11/2/article-p58.xml",""
10,"Elaine Sanchez, Leslie Fatout, Aleene Howser, Charles Vance","Cleanup of NetLibrary Cataloging Records: A Methodical Front-End Process",2006,"Technical Services Quarterly","Informa UK Limited","http://dx.doi.org/10.1300/j124v23n04_04","",23,"2024-07-25 13:59:47","journal-article","10.1300/j124v23n04_04","0731-7131","",23,4,51,71,10,0.56,3,4,18,"","https://www.tandfonline.com/doi/pdf/10.1300/J124v23n04_04",""
7,"Berenice de la Cruz, Helen I. Cannella-Malone, Chaturi Edrisinha, Jeff Sigafoos, Dan Robinson, Seung-Hyun Son","Author Productivity and Publication Trends in Autism-Specific Journals From 1997 to 2004",2006,"Focus on Autism and Other Developmental Disabilities","SAGE Publications","http://dx.doi.org/10.1177/10883576060210040601","",24,"2024-07-25 13:59:47","journal-article","10.1177/10883576060210040601","1088-3576","",21,4,245,250,7,0.39,1,6,18,"The 20 most productive authors (in terms of number of articles authored) Were identified across three major autism-specific journals (Autism: An International Journal of Research and Practice, Focus on Autism and Other Developmental Disabilities, and the Journal of Autism and Developmental Disorders) published betWeen 1997 and 2004. Of the top 20 authors, 11 Worked outside the United States, and 9 Were Women. Most articles included several coauthors, suggesting that most authors Were involved in collaborative Work. Most of the published research Was assessment research, and slightly less than half Was funded. Limitations of this study and future research are discussed.","http://journals.sagepub.com/doi/pdf/10.1177/10883576060210040601",""
3,"WEIZHEN GU, D. FRANK HSU, XINGDE JIA","ON A NETWORK SENSING PROBLEM",2006,"Journal of Interconnection Networks","World Scientific Pub Co Pte Lt","http://dx.doi.org/10.1142/s0219265906001582","",25,"2024-07-25 13:59:47","journal-article","10.1142/s0219265906001582","0219-2659","",7,1,63,73,3,0.17,1,3,18,"Live traffic flow information can help improve the efficiency of a communication network. There are many ways available to monitor the traffic flow of a network. In this paper, we propose a very efficient monitoring strategy. This strategy not only reduces the number of nodes to be monitored but also determines the complete traffic information of the entire network using the information from the monitored nodes. The strategy is optimal for monitoring a network because it reduces the number of monitored nodes to a minimum. Fast algorithms are also presented in this paper to compute the traffic information for the entire network based on the information collected from the monitored nodes. The monitoring scheme discussed in this paper can be applied to the internet, telecommunication networks, wireless ad hoc networks, large scale multiprocessor computing systems, and other information systems where the transmission of information needs to be monitored.","https://www.worldscientific.com/doi/pdf/10.1142/S0219265906001582",""
69,"Chi Yang, Marc Messerschmidt, Philip Coppens, Mohammad A. Omary","Trinuclear Gold(I) Triazolates:  A New Class of Wide-Band Phosphors and Sensors",2006,"Inorganic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ic060943i","",26,"2024-07-25 13:59:47","journal-article","10.1021/ic060943i","0020-1669","",45,17,6592,6594,69,3.83,17,4,18,"","https://pubs.acs.org/doi/pdf/10.1021/ic060943i",""
14,"P. Sivasubramani, T. H. Lee, M. J. Kim, J. Kim, B. E. Gnade, R. M. Wallace, L. F. Edge, D. G. Schlom, F. A. Stevie, R. Garcia, Z. Zhu, D. P. Griffis","Thermal stability of lanthanum scandate dielectrics on Si(100)",2006,"Applied Physics Letters","AIP Publishing","http://dx.doi.org/10.1063/1.2405418","",27,"2024-07-25 13:59:47","journal-article","10.1063/1.2405418","0003-6951","",89,24,,,14,0.78,1,12,18,"The authors have examined the thermal stability of amorphous, molecular beam deposited lanthanum scandate dielectric thin films on top of Si (100) after a 1000°C, 10s rapid thermal anneal. After the anneal, crystallization of LaScO3 is observed. Excellent suppression of lanthanum and scandium diffusion into the substrate silicon is indicated by the back-side secondary ion mass spectrometry (SIMS) analyses. In contrast, front-side SIMS and high-resolution electron energy loss analyses of the amorphous Si∕LaScO3∕Si (100) stack indicated the outdiffusion of lanthanum and scandium into the silicon capping layer during the anneal.","https://pubs.aip.org/aip/apl/article-pdf/doi/10.1063/1.2405418/8844999/242907_1_online.pdf",""
11,"Jason L. Johnson, Joseph K. West, Andrew D. L. Nelson, Gregory D. Reinhart","Resolving the Fluorescence Response of <i>Escherichia coli</i> Carbamoyl Phosphate Synthetase:  Mapping Intra- and Intersubunit Conformational Changes",2006,"Biochemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/bi061642n","",28,"2024-07-25 13:59:47","journal-article","10.1021/bi061642n","0006-2960","",46,2,387,397,11,0.61,3,4,18,"","https://pubs.acs.org/doi/pdf/10.1021/bi061642n",""
64,"James W. Grau, Eric D. Crown, Adam R. Ferguson, Stephanie N. Washburn, Michelle A. Hook, Rajesh C. Miranda","Instrumental Learning Within the Spinal Cord: Underlying Mechanisms and Implications for Recovery After Injury",2006,"Behavioral and Cognitive Neuroscience Reviews","SAGE Publications","http://dx.doi.org/10.1177/1534582306289738","",29,"2024-07-25 13:59:47","journal-article","10.1177/1534582306289738","1534-5823","",5,4,191,239,64,3.56,11,6,18,"Using spinally transected rats, research has shown that neurons within the L4-S2 spinal cord are sensitive to response-outcome (instrumental) relations. This learning depends on a form of N-methyl-D-aspartate (NMDA)-mediated plasticity. Instrumental training enables subsequent learning, and this effect has been linked to the expression of brain-derived neurotrophic factor. Rats given uncontrollable stimulation later exhibit impaired instrumental learning, and this deficit lasts up to 48 hr. The induction of the deficit can be blocked by prior training with controllable shock, the concurrent presentation of a tonic stimulus that induces antinociception, or pretreatment with an NMDA or gamma-aminobutyric acid-A antagonist. The expression of the deficit depends on a kappa opioid. Uncontrollable stimulation enhances mechanical reactivity (allodynia), and treatments that induce allodynia (e.g., inflammation) inhibit learning. In intact animals, descending serotonergic neurons exert a protective effect that blocks the adverse consequences of uncontrollable stimulation. Uncontrollable, but not controllable, stimulation impairs the recovery of function after a contusion injury.","http://journals.sagepub.com/doi/pdf/10.1177/1534582306289738",""
37,"Shamima S. Khan, Lisa M. Mican","A Naturalistic Evaluation of Intramuscular Ziprasidone Versus Intramuscular Olanzapine for the Management of Acute Agitation and Aggression in Children and Adolescents",2006,"Journal of Child and Adolescent Psychopharmacology","Mary Ann Liebert Inc","http://dx.doi.org/10.1089/cap.2006.16.671","",30,"2024-07-25 13:59:47","journal-article","10.1089/cap.2006.16.671","1044-5463","",16,6,671,677,37,2.06,19,2,18,"","http://www.liebertpub.com/doi/pdf/10.1089/cap.2006.16.671",""
8,"Al. A. Zakhidov, R. Nanjundaswamy, M. Zhang, S. B. Lee, A. N. Obraztsov, A. Cunningham, A. A. Zakhidov","Spark light radiation coupled with the field electron emission from carbon nanotube forests",2006,"Journal of Applied Physics","AIP Publishing","http://dx.doi.org/10.1063/1.2335780","",31,"2024-07-25 13:59:47","journal-article","10.1063/1.2335780","0021-8979","",100,4,,,8,0.44,1,7,18,"The phenomenon of field emission accompanied by light emission (LE) from oriented multiwalled carbon nanotube arrays was investigated. Transient (i.e., sparklike) in nature, the LE spectral profile consisted atomic carbon and iron transitions superimposed on a visible and near infrared continuum. The exact blend of line and continuum contributions varied with the magnitude and nature [direct current (dc) or pulsed regime] of the applied voltage. Adopting a blackbody description of the continuum radiation yielded a local temperature between 2500K for pulsed excitation and 3100K for dc voltage excitation. A mechanism involving the evaporation of Fe catalyst clusters is proposed to explain the differences in the emission profiles and inferred blackbody temperatures for the two voltage regimes.","https://pubs.aip.org/aip/jap/article-pdf/doi/10.1063/1.2335780/7883554/044327_1_online.pdf",""
25,"Amina S. Woods, Michael Ugarov, Shelley N. Jackson, Thomas Egan, Hay-Yan J. Wang, Kermit K. Murray, J. Albert Schultz","IR−MALDI−LDI Combined with Ion Mobility Orthogonal Time-of-Flight Mass Spectrometry",2006,"Journal of Proteome Research","American Chemical Society (ACS)","http://dx.doi.org/10.1021/pr060055l","",32,"2024-07-25 13:59:47","journal-article","10.1021/pr060055l","1535-3893","",5,6,1484,1487,25,1.39,4,7,18,"","https://pubs.acs.org/doi/pdf/10.1021/pr060055l",""
18,"Zhengping Yi, Moulun Luo, Lawrence J. Mandarino, Sara M. Reyna, Christopher A. Carroll, Susan T. Weintraub","Quantification of phosphorylation of insulin receptor substrate-1 by HPLC-ESI-MS/MS",2006,"Journal of the American Society for Mass Spectrometry","American Chemical Society (ACS)","http://dx.doi.org/10.1016/j.jasms.2005.12.010","",33,"2024-07-25 13:59:47","journal-article","10.1016/j.jasms.2005.12.010","1044-0305","",17,4,562,567,18,1.00,3,6,18,"","https://pubs.acs.org/doi/pdf/10.1016/j.jasms.2005.12.010",""
39,"David D. Van Fleet, Dennis F. Ray, Arthur G. Bedeian, H. Kirk Downey, J. G. Hunt, Ricky W. Griffin, Dan Dalton, Robert P. Vecchio, K. Michele Kacmar, Daniel C. Feldman","The Journal of Management's First 30 Years",2006,"Journal of Management","SAGE Publications","http://dx.doi.org/10.1177/0149206306286715","",34,"2024-07-25 13:59:47","journal-article","10.1177/0149206306286715","0149-2063","",32,4,477,506,39,2.17,4,10,18,"The Journal of Management, now one of the preeminent journals in the discipline, completed its 30th year of publication in 2004. To provide an understanding of the journal's development, this article reviews its origins as recounted in reflections by its past editors, examines three decades of publication statistics, and provides a brief look at the journal's possible future. Thus, this is a history of the journal, a glimpse into the work of its editors, and a brief case study of organizational evolution.","http://journals.sagepub.com/doi/pdf/10.1177/0149206306286715",""
35,"Adriana J. Umaña-Taylor, Ani Yazedjian","Generational differences and similarities among Puerto Rican and Mexican mothers' experiences with familial ethnic socialization",2006,"Journal of Social and Personal Relationships","SAGE Publications","http://dx.doi.org/10.1177/0265407506064214","",35,"2024-07-25 13:59:47","journal-article","10.1177/0265407506064214","0265-4075","",23,3,445,464,35,1.94,18,2,18,"We used focus group methodology to explore differences and similarities in the process of familial ethnic socialization among first-and second-generation Mexican and Puerto Rican mothers (N = 75). Across all groups, mothers communicated the importance and purposefulness of familial ethnic socialization practices that took place in their homes. A number of similarities emerged across national origin and generational groups, indicating that there were numerous shared experiences that did not change with greater time in the US and did not vary by national origin. Nevertheless, differences across generational status and within national origin groups were also discovered. Findings are discussed within the context of Bronfenbrenner's ecological theory and an acculturative framework.","http://journals.sagepub.com/doi/pdf/10.1177/0265407506064214",""
27,"Luis A. Avila, Joseph H. Massey, Scott A. Senseman, Kevin L. Armbrust, Sarah R. Lancaster, Garry N. Mccauley, James M. Chandler","Imazethapyr Aqueous Photolysis, Reaction Quantum Yield, and Hydroxyl Radical Rate Constant",2006,"Journal of Agricultural and Food Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jf052214b","",36,"2024-07-25 13:59:47","journal-article","10.1021/jf052214b","0021-8561","",54,7,2635,2639,27,1.50,4,7,18,"","https://pubs.acs.org/doi/pdf/10.1021/jf052214b",""
12,"Owendi Ongayi, M. Graça H. Vicente, Zhongping Ou, Karl M. Kadish, M. Ravi Kumar, Frank R. Fronczek, Kevin M. Smith","Synthesis and Electrochemistry of Undeca-substituted Metallo-benzoylbiliverdins",2006,"Inorganic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ic050841c","",37,"2024-07-25 13:59:47","journal-article","10.1021/ic050841c","0020-1669","",45,4,1463,1470,12,0.67,2,7,18,"","https://pubs.acs.org/doi/pdf/10.1021/ic050841c",""
95,"Jeetain Mittal, Jeffrey R. Errington, Thomas M. Truskett","Quantitative Link between Single-Particle Dynamics and Static Structure of Supercooled Liquids",2006,"The Journal of Physical Chemistry B","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jp064816j","",38,"2024-07-25 13:59:47","journal-article","10.1021/jp064816j","1520-6106","",110,37,18147,18150,95,5.28,32,3,18,"","https://pubs.acs.org/doi/pdf/10.1021/jp064816j",""
110,"Bingnan Han, Harald Gross, Douglas E. Goeger, Susan L. Mooberry, William H. Gerwick","Aurilides B and C, Cancer Cell Toxins from a Papua New Guinea Collection of the Marine Cyanobacterium <i>Lyngbya </i><i>m</i><i>ajuscula</i>",2006,"Journal of Natural Products","American Chemical Society (ACS)","http://dx.doi.org/10.1021/np0503911","",39,"2024-07-25 13:59:47","journal-article","10.1021/np0503911","0163-3864","",69,4,572,575,110,6.11,22,5,18,"","https://pubs.acs.org/doi/pdf/10.1021/np0503911",""
