Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
21,"John R. Darling, Michael J. Keeffe, John K. Ross","Entrepreneurial Leadership Strategies and Values: Keys to Operational Excellence",2007,"Journal of Small Business &amp; Entrepreneurship","Informa UK Limited","http://dx.doi.org/10.1080/08276331.2007.10593385","",15,"2024-07-25 13:48:18","journal-article","10.1080/08276331.2007.10593385","0827-6331","",20,1,41,54,21,1.24,7,3,17,"","https://www.tandfonline.com/doi/pdf/10.1080/08276331.2007.10593385",""
79,"J. Tang, L. Wang, Z. Yao","Spatio‐temporal urban landscape change analysis using the Markov chain model and a modified genetic algorithm",2007,"International Journal of Remote Sensing","Informa UK Limited","http://dx.doi.org/10.1080/01431160600962749","",16,"2024-07-25 13:48:18","journal-article","10.1080/01431160600962749","0143-1161","",28,15,3255,3271,79,4.65,26,3,17,"","https://www.tandfonline.com/doi/pdf/10.1080/01431160600962749",""
56,"J. Dafhne Aguirre, Daniel A. Lutterman, Alfredo M. Angeles-Boza, Kim R. Dunbar, Claudia Turro","Effect of Axial Coordination on the Electronic Structure and Biological Activity of Dirhodium(II,II) Complexes",2007,"Inorganic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ic700708g","",17,"2024-07-25 13:48:18","journal-article","10.1021/ic700708g","0020-1669","",46,18,7494,7502,56,3.29,11,5,17,"","https://pubs.acs.org/doi/pdf/10.1021/ic700708g",""
13,"J. P. Campbell, P. M. Lenahan, A. T. Krishnan, S. Krishnan","Identification of atomic-scale defect structure involved in the negative bias temperature instability in plasma-nitrided devices",2007,"Applied Physics Letters","AIP Publishing","http://dx.doi.org/10.1063/1.2790776","",18,"2024-07-25 13:48:18","journal-article","10.1063/1.2790776","0003-6951","",91,13,,,13,0.76,3,4,17,"We utilize a very sensitive electron spin resonance technique called spin-dependent tunneling to identify defect centers involved in the negative bias temperature instability in plasma-nitrided p-channel metal-oxide-silicon field-effect transistors. The defect’s Si29 hyperfine spectrum identifies it as a K center which we refer to as KN. The generation of KN centers provides an explanation for the instability’s enhancement in nitrided devices.","https://pubs.aip.org/aip/apl/article-pdf/doi/10.1063/1.2790776/14379152/133507_1_online.pdf",""
22,"Wenlan Chen, Chengfeng Xia, Jinhua Wang, Prakash Thapa, Yusen Li, Janos Nadas, Wenpeng Zhang, Dapeng Zhou, Peng George Wang","Synthesis and Structure−Activity Relationship Study of Isoglobotrihexosylceramide Analogues",2007,"The Journal of Organic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jo701539k","",19,"2024-07-25 13:48:18","journal-article","10.1021/jo701539k","0022-3263","",72,26,9914,9923,22,1.29,2,9,17,"","https://pubs.acs.org/doi/pdf/10.1021/jo701539k",""
0,"M. M. Solh, H. Kantarjian, S. O'Brien, F. Giles, S. Faderl, G. Garcia-Manero, M. Rios, J. Shan, J. Cortes, F. Ravandi-Kashani","Central nervous system (CNS) leukemia after imatinib mesylate therapy for chronic myelogenous leukemia (CML)",2007,"Journal of Clinical Oncology","American Society of Clinical Oncology (ASCO)","http://dx.doi.org/10.1200/jco.2007.25.18_suppl.7042","",20,"2024-07-25 13:48:18","journal-article","10.1200/jco.2007.25.18_suppl.7042","0732-183X","",25,18,7042,7042,0,0.00,0,10,17,"7042","",""
0,"Richard F. Shaw, Joseph S. Cope, G. Joan Holt, Andreas Röpke, Simon R. Thorrold, James G. Ditty, Talat W. Farooq, Jay R. Rooker","Comparison of Plankton Catch by Three Light-Trap Designs in the Northern Gulf of Mexico",2007,"Gulf of Mexico Science","University of Southern Mississippi","http://dx.doi.org/10.18785/goms.2502.02","",21,"2024-07-25 13:48:18","journal-article","10.18785/goms.2502.02","1087-688X","",25,2,,,0,0.00,0,8,17,"","",""
28,"Kyung-Min Lee, Timothy J. Herrman, Lloyd Rooney, David S. Jackson, Jane Lingenfelser, Kent D. Rausch, John McKinney, Chris Iiams, Linda Byrum, Charles R. Hurburgh, Jr., Lawrence A. Johnson, Steven R. Fox","Corroborative Study on Maize Quality, Dry-Milling and Wet-Milling Properties of Selected Maize Hybrids",2007,"Journal of Agricultural and Food Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jf071863f","",22,"2024-07-25 13:48:18","journal-article","10.1021/jf071863f","0021-8561","",55,26,10751,10763,28,1.65,3,12,17,"","https://pubs.acs.org/doi/pdf/10.1021/jf071863f",""
12,"Matthew C. Johnson, Glen A. Kercher","ADHD, strain, and criminal behavior: a test of general strain theory",2007,"Deviant Behavior","Informa UK Limited","http://dx.doi.org/10.1080/01639620601130992","",23,"2024-07-25 13:48:18","journal-article","10.1080/01639620601130992","0163-9625","",28,2,131,152,12,0.71,6,2,17,"","https://www.tandfonline.com/doi/pdf/10.1080/01639620601130992",""
3,"David G. Hilmey, Barry D. Davis, Judith C. Gallucci, Jennifer S. Brodbelt, Leo A. Paquette","X-ray Crystallographic and Mass Spectrometric Probing of the Conformational and Ionophoric Properties of Stereoisomeric Hexatetrahydrofuranylhexane Segments",2007,"The Journal of Organic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jo7016229","",24,"2024-07-25 13:48:18","journal-article","10.1021/jo7016229","0022-3263","",72,24,9088,9101,3,0.18,1,5,17,"","https://pubs.acs.org/doi/pdf/10.1021/jo7016229",""
7,"Allana Welsh, David J. Burke, Dittmar Hahn","Analysis of Nitrogen-Fixing Members of the ε Subclass of <i>Proteobacteria</i> in Salt Marsh Sediments",2007,"Applied and Environmental Microbiology","American Society for Microbiology","http://dx.doi.org/10.1128/aem.00757-07","",25,"2024-07-25 13:48:18","journal-article","10.1128/aem.00757-07","0099-2240","",73,23,7747,7752,7,0.41,2,3,17,"ABSTRACT: Based on phylogenetic analysis of clones retrieved from two","https://journals.asm.org/doi/pdf/10.1128/AEM.00757-07",""
34,"Mandeep Bajaj, Rafael Medina-Navarro, Swangjit Suraamornkul, Christian Meyer, Ralph A. DeFronzo, Lawrence J. Mandarino","Paradoxical Changes in Muscle Gene Expression in Insulin-Resistant Subjects After Sustained Reduction in Plasma Free Fatty Acid Concentration",2007,"Diabetes","American Diabetes Association","http://dx.doi.org/10.2337/db06-0840","",26,"2024-07-25 13:48:18","journal-article","10.2337/db06-0840","0012-1797","",56,3,743,752,34,2.00,6,6,17,"Lipid oversupply plays a role in developing insulin resistance in skeletal muscle, decreasing expression of nuclear-encoded mitochondrial genes, and increasing extracellular matrix remodeling. To determine if a decrease in plasma lipid content reverses these abnormalities, insulin-resistant subjects with a family history of type 2 diabetes had euglycemic clamps and muscle biopsies before and after acipimox treatment to suppress free fatty acids. Free fatty acids fell from 0.584 ± 0.041 to 0.252 ± 0.053 mmol/l (P &lt; 0.001) and glucose disposal increased from 5.28 ± 0.46 to 6.31 ± 0.55 mg · kg−1 · min−1 (P &lt; 0.05) after acipimox; intramuscular fatty acyl CoA decreased from 10.3 ± 1.9 to 4.54 ± 0.82 pmol/mg muscle (P &lt; 0.01). Paradoxically, expression of PGC-1–and nuclear-encoded mitochondrial genes decreased after acipimox, and expression of collagens I and III α-subunits (82- and 21-fold increase, respectively, P &lt; 0.05), connective tissue growth factor (2.5-fold increase, P &lt; 0.001), and transforming growth factor-β1 increased (2.95-fold increase, P &lt; 0.05). Therefore, a reduction in lipid supply does not completely reverse the molecular changes associated with lipid oversupply in muscle. Changes in expression of nuclear-encoded mitochondrial genes do not always correlate with changes in insulin sensitivity.","https://journals.org/diabetes/diabetes/article-pdf/56/3/743/663631/zdb00307000743.pdf",""
441,"Samuel D. Brody, Sammy Zahran, Arnold Vedlitz, Himanshu Grover","Examining the Relationship Between Physical Vulnerability and Public Perceptions of Global Climate Change in the United States",2007,"Environment and Behavior","SAGE Publications","http://dx.doi.org/10.1177/0013916506298800","",27,"2024-07-25 13:48:18","journal-article","10.1177/0013916506298800","0013-9165","",40,1,72,95,441,25.94,110,4,17,"Although there is a growing body of research examining public perceptions of global climate change, little work has focused on the role of place and proximity in shaping these perceptions. This study extends previous conceptual models explaining risk perception associated with global climate change by adding a spatial dimension. Specifically, Geographic Information Systems and spatial analytical techniques are used to map and measure survey respondents' physical risk associated with expected climate change. Using existing spatial data, multiple measures of climate change vulnerability are analyzed along with demographic, attitudinal, and social contextual variables derived from a representative national survey to predict variation in risk perception. Bivariate correlation and multivariate regression analyses are used to identify and explain the most important indicators shaping individual risk perception. Analysis of the data suggests that the relationship between actual and perceived risk is driven by specific types of physical conditions and experiences.","http://journals.sagepub.com/doi/pdf/10.1177/0013916506298800",""
15,"Jon Lasser, Krysta Adams","The Effects of War on Children: School Psychologists’ Role and Function",2007,"School Psychology International","SAGE Publications","http://dx.doi.org/10.1177/0143034307075669","",28,"2024-07-25 13:48:18","journal-article","10.1177/0143034307075669","0143-0343","",28,1,5,10,15,0.88,8,2,17,"War may be the most profound psychosocial stressor on child and adolescent development, for it has the potential to inflict loss, disruption of stability, deleterious health effects and family/community system disorganization. This article reviews the literature regarding the effects of war on children and explores the role and function of the school psychologist with respect to the profession’s responsibilities regarding war and peace. Recommendations are made for local, national and international efforts.","http://journals.sagepub.com/doi/pdf/10.1177/0143034307075669",""
31,"John Liederbach, Lorenzo M. Boyd, Robert W. Taylor, Soraya K. Kawucha","Is It an Inside Job?",2007,"Criminal Justice Policy Review","SAGE Publications","http://dx.doi.org/10.1177/0887403407303799","",29,"2024-07-25 13:48:18","journal-article","10.1177/0887403407303799","0887-4034","",18,4,353,377,31,1.82,8,4,17,"Data concerning the internal investigation of complaints against police have rarely been available to researchers. The present study uses information derived through an examination of Internal Affairs complaint investigation files obtained from a large Midwestern police agency in order to examine issues related to the processing of complaints against the police. The article includes an overview of existing literature concerning citizen complaints and internal complaint review structures. Data are presented concerning complainants and accused officers, investigative findings, and the factors cited by investigators in order to justify their findings. Issues regarding the interpretation of sustain rates for citizen complaints are discussed, as well as suggested improvements for the internal review of complaints against the police.","http://journals.sagepub.com/doi/pdf/10.1177/0887403407303799",""
2,"Peter Westfall, James J. Hoffman, Jun Xia","Joint Analysis of Multiple Categorical Dependent Variables in Organizational Research",2007,"Organizational Research Methods","SAGE Publications","http://dx.doi.org/10.1177/1094428106287455","",30,"2024-07-25 13:48:18","journal-article","10.1177/1094428106287455","1094-4281","",10,4,673,688,2,0.12,1,3,17,"A model for analyzing multiple categorical dependent variables is presented and developed for use in organizational research. A primary example occurs in the foreign market entry literature, in which choice of ownership (majority, equal, or minority) and function (acquisition or joint venture) are simultaneously endogenous; only separate univariate ownership-based and function-based choice models are considered in the literature. Another example is in the comparison of gender and race across organizational units, controlling for confounders such as experience and qualification. Subsuming univariate categorical dependent variables as a special case, the model unifies existing organizational research methods, mitigates bias associated with univariate methods, provides more powerful testing methods, and provides a flexible modeling framework that allows hypotheses to be modeled and tested that are not possible with univariate models. Standard software may be used for estimation and testing; examples are given.","http://journals.sagepub.com/doi/pdf/10.1177/1094428106287455",""
5,"Judith L. Fischer, Jacki Fitzpatrick, H. Harrington Cleveland","Linking family functioning to dating relationship quality via novelty-seeking and harm-avoidance personality pathways",2007,"Journal of Social and Personal Relationships","SAGE Publications","http://dx.doi.org/10.1177/0265407507079257","",31,"2024-07-25 13:48:18","journal-article","10.1177/0265407507079257","0265-4075","",24,4,575,590,5,0.29,2,3,17,"Organized by the systems theory concepts of equifinality and interdependence (Broderick, 1993) and Huston's (2000) social ecology model, this study examined two personality-based pathways to dating relationship quality among college students. The first pathway extends from family dysfunction to dating relationship quality via novelty seeking and excessive drinking. The second pathway extends from family dysfunction to relationship quality via harm avoidance and interpersonal competence. Male (n = 64) and female (n = 105) undergraduates completed questionnaires. The findings strongly supported the first hypothesis that was derived from Huston's social ecology model and the systems principle of equifinality. There were significant associations between adjacent variables in the path model and the presence of both pathways in the tested model provided a good fit to the data. The second hypothesis, based on the systems principle of interdependence, was not supported when cross-pathway links were included in the tested model. Implications for theory and research are discussed.","http://journals.sagepub.com/doi/pdf/10.1177/0265407507079257",""
15,"John R. Darling, Steven A. Beebe","Enhancing Entrepreneurial Leadership: A Focus on Key Communication Priorities",2007,"Journal of Small Business &amp; Entrepreneurship","Informa UK Limited","http://dx.doi.org/10.1080/08276331.2007.10593392","",32,"2024-07-25 13:48:18","journal-article","10.1080/08276331.2007.10593392","0827-6331","",20,2,151,167,15,0.88,8,2,17,"","https://www.tandfonline.com/doi/pdf/10.1080/08276331.2007.10593392",""
6,"Hyunsoo Park, Huifeng Li, Xing Cheng","Optimizing nanoimprint and transfer-bonding techniques for three-dimensional polymer microstructures",2007,"Journal of Vacuum Science &amp; Technology B: Microelectronics and Nanometer Structures Processing, Measurement, and Phenomena","American Vacuum Society","http://dx.doi.org/10.1116/1.2804518","",33,"2024-07-25 13:48:18","journal-article","10.1116/1.2804518","1071-1023","",25,6,2325,2328,6,0.35,2,3,17,"Successful fabrication of three-dimensional multilayer microstructures in thermoplastic polymers using optimized layer-transfer and transfer-bonding techniques are reported in this work. For successful multilayer fabrication, it is very important to control the adhesion between two polymer layers and between mold and polymer. The authors discuss two techniques, bonding with a thin adhesive layer and direct thermal bonding near glass transition temperature, to achieve good bonding between two polymer layers while maintaining the structural integrity of the bottom polymer layers. Bonding with an adhesive layer achieves near 100% yield and heterogeneous materials can be bonded by this method. Direct thermal bonding is a generic approach that is suitable for all thermoplastic polymers. It opens up the possibilities of creating 3D multilayer structures in functional polymers for advanced applications. The capability and flexibility of the techniques developed here are expected to have deep impact on the applications of soft materials such as polymers in micro- and nanofabricated devices and systems.","https://pubs.aip.org/avs/jvb/article-pdf/25/6/2325/15642563/2325_1_online.pdf",""
19,"Scot E. Dowd, Karen Killinger-Mann, John Blanton, Michael San Francisco, Mindy Brashears","Positive Adaptive State: Microarray Evaluation of Gene Expression in <i>Salmonella enterica</i> Typhimurium Exposed to Nalidixic Acid",2007,"Foodborne Pathogens and Disease","Mary Ann Liebert Inc","http://dx.doi.org/10.1089/fpd.2006.0075","",34,"2024-07-25 13:48:18","journal-article","10.1089/fpd.2006.0075","1535-3141","",4,2,187,200,19,1.12,4,5,17,"","http://www.liebertpub.com/doi/pdf/10.1089/fpd.2006.0075",""
87,"Oi-man Kwok, Stephen G. West, Samuel B. Green","The Impact of Misspecifying the Within-Subject Covariance Structure in Multiwave Longitudinal Multilevel Models: A Monte Carlo Study",2007,"Multivariate Behavioral Research","Informa UK Limited","http://dx.doi.org/10.1080/00273170701540537","",35,"2024-07-25 13:48:18","journal-article","10.1080/00273170701540537","0027-3171","",42,3,557,592,87,5.12,29,3,17,"","https://www.tandfonline.com/doi/pdf/10.1080/00273170701540537",""
263,"Xiaojun Ji, Ruping Shao, Andrew M. Elliott, R. Jason Stafford, Emilio Esparza-Coss, James A. Bankson, Gan Liang, Zhi-Ping Luo, Keeseong Park, John T. Markert, Chun Li","Bifunctional Gold Nanoshells with a Superparamagnetic Iron Oxide−Silica Core Suitable for Both MR Imaging and Photothermal Therapy",2007,"The Journal of Physical Chemistry C","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jp0702245","",36,"2024-07-25 13:48:18","journal-article","10.1021/jp0702245","1932-7447","",111,17,6245,6251,263,15.47,26,11,17,"","https://pubs.acs.org/doi/pdf/10.1021/jp0702245",""
4,"A.M. Kaltenberg, D.C. Biggs, S.F. DiMarco","Deep Scattering Layers of the Northern Gulf of Mexico Observed With a Shipboard 38-kHz Acoustic Doppler Current Profiler",2007,"Gulf of Mexico Science","University of Southern Mississippi","http://dx.doi.org/10.18785/goms.2502.01","",37,"2024-07-25 13:48:18","journal-article","10.18785/goms.2502.01","1087-688X","",25,2,,,4,0.24,1,3,17,"","",""
72,"Andrew W. Lantz, Ye Bao, Daniel W. Armstrong","Single-Cell Detection:  Test of Microbial Contamination Using Capillary Electrophoresis",2007,"Analytical Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ac061770h","",38,"2024-07-25 13:48:18","journal-article","10.1021/ac061770h","0003-2700","",79,4,1720,1724,72,4.24,24,3,17,"","https://pubs.acs.org/doi/pdf/10.1021/ac061770h",""
156,"Nathan J. DeYonker, Kirk A. Peterson, Gideon Steyl, Angela K. Wilson, Thomas R. Cundari","Quantitative Computational Thermochemistry of Transition Metal Species",2007,"The Journal of Physical Chemistry A","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jp0715023","",39,"2024-07-25 13:48:18","journal-article","10.1021/jp0715023","1089-5639","",111,44,11269,11277,156,9.18,31,5,17,"","https://pubs.acs.org/doi/pdf/10.1021/jp0715023",""
93,"Seung Ihl Kam, Quoc Phuc Nguyen, Qichong Li, William Richard Rossen","Dynamic Simulations With an Improved Model for Foam Generation",2007,"SPE Journal","Society of Petroleum Engineers (SPE)","http://dx.doi.org/10.2118/90938-pa","",40,"2024-07-25 13:48:18","journal-article","10.2118/90938-pa","1086-055X","",12,1,35,48,93,5.47,23,4,17,"Summary: We present the first 1D simulations of dynamic foam displacements with a population-balance model incorporating bubble creation controlled by pressure gradient. For the first time, a population-balance model is fit to steady-state experimental data for both the three foam states (coarse foam, intermediate, and strong foam) and the two strong-foam regimes (low-quality and high-quality) observed in laboratory studies. Simulations confirm the stability of the coarse-foam and strong-foam states to small perturbations, and the instability of the intermediate state, at fixed injection rates. Introduction: Foam can improve sweep efficiency in gas-injection improved oil recovery (IOR) processes (Schramm 1994; Rossen 1996; Terdre 2003), redirect acid flow in matrix acid stimulation (Gdanski 1993; Cheng et al. 2002; Nguyen et al. 2003), and increase the efficiency of environmental remediation of aquifers (Hirasaki et al. 2000; Mamun et al. 2002). A continuing goal of foam research is the development of a fully mechanistic, predictive model. This paper describes efforts toward such a model and insights gained from application of the model to dynamic displacements. Before providing a detailed description of the model, it is worthwhile to review the mechanisms of foam in porous media and the experimental observations that the model attempts to reproduce.","http://onepetro.org/SJ/article-pdf/12/01/35/2125693/spe-90938-pa.pdf",""
