Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
16,"Shella L. Fomulu, Mukta S. Hendi, Raymond E. Davis, Kraig A. Wheeler","Structural Studies of Enantiomers, Racemates, and Quasiracemates. 2-(2,4,5-Trichloroanilino)propanoic Acid and 2-(2,4,5-Trichlorophenoxy)propanoic Acid",2002,"Crystal Growth &amp; Design","American Chemical Society (ACS)","http://dx.doi.org/10.1021/cg0255570","",11,"2024-07-26 14:15:23","journal-article","10.1021/cg0255570","1528-7483","",2,6,637,644,16,0.73,4,4,22,"","https://pubs.acs.org/doi/pdf/10.1021/cg0255570",""
11,"Shella L. Fomulu, Mukta S. Hendi, Raymond E. Davis, Kraig A. Wheeler","Structural Studies of Enantiomers, Racemates, and Quasiracemates. N-(2-Chlorobenzoyl)methylbenzylamine and N-(2-Bromobenzoyl)methylbenzylamine",2002,"Crystal Growth &amp; Design","American Chemical Society (ACS)","http://dx.doi.org/10.1021/cg025564o","",12,"2024-07-26 14:15:23","journal-article","10.1021/cg025564o","1528-7483","",2,6,645,651,11,0.50,3,4,22,"","https://pubs.acs.org/doi/pdf/10.1021/cg025564o",""
64,"Nick C. Patel, Robert J. Sanchez, Michael T. Johnsrud, M. Lynn Crismon","Trends in Antipsychotic Use in a Texas Medicaid Population of Children and Adolescents: 1996 to 2000",2002,"Journal of Child and Adolescent Psychopharmacology","Mary Ann Liebert Inc","http://dx.doi.org/10.1089/104454602760386905","",13,"2024-07-26 14:15:23","journal-article","10.1089/104454602760386905","1044-5463","",12,3,221,229,64,2.91,16,4,22,"","http://www.liebertpub.com/doi/pdf/10.1089/104454602760386905",""
95,"Walter E. Rudzinski, Leon Oehlers, Yi Zhang, Blanca Najera","Tandem Mass Spectrometric Characterization of Commercial Naphthenic Acids and a Maya Crude Oil",2002,"Energy &amp; Fuels","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ef020013t","",14,"2024-07-26 14:15:23","journal-article","10.1021/ef020013t","0887-0624","",16,5,1178,1185,95,4.32,24,4,22,"","https://pubs.acs.org/doi/pdf/10.1021/ef020013t",""
1,"Cilly Jordan","Reframing",2002,"TCA Journal","Informa UK Limited","http://dx.doi.org/10.1080/15564223.2002.12034609","",15,"2024-07-26 14:15:23","journal-article","10.1080/15564223.2002.12034609","1556-4223","",30,1,100,100,1,0.05,1,1,22,"","https://www.tandfonline.com/doi/pdf/10.1080/15564223.2002.12034609",""
4,"Wilhelmus J. Geerts, Brian Donehew, Vaughan Williams, Thomas Schmiedel","A new tool for measuring polar magneto-optical Kerr hysteresis curves at high fields and low temperatures",2002,"Review of Scientific Instruments","AIP Publishing","http://dx.doi.org/10.1063/1.1468683","",16,"2024-07-26 14:15:23","journal-article","10.1063/1.1468683","0034-6748","",73,5,2086,2090,4,0.18,1,4,22,"The design of a unique probe to measure the magneto-optical (MO) Kerr rotation and MO Kerr ellipticity of thin films and multilayers at high magnetic fields (0–25 T) and low temperatures (2–325 K) is described. The design of the probe is based on direct optics. Magnetic iron was used to screen the optical components from the stray field of the magnet. The equipment has sensitivity better than 0.25 mdegree at 632.8 nm and the residual background that results from the Faraday rotation in the optical components is smaller than 2 mdegree/T. The probe measures the polar MO hysteresis curve of samples with dimensions from 0.5–2 cm. Preliminary results on a 9 monolayer iron film and a single-crystalline FePt sample show the performance of this new characterization tool. This new MO magnetometer can be used in one of the resistive magnets of the National High Magnetic Field Laboratory in Tallahassee and is available for all internal and external users.","https://pubs.aip.org/aip/rsi/article-pdf/73/5/2086/19263233/2086_1_online.pdf",""
3,"Michael T. Jumes, Peter P. Oropeza, B. Thomas Gray, Carl B. Gacono","Use of the Rorschach in Forensic Settings for Treatment Planning and Monitoring",2002,"International Journal of Offender Therapy and Comparative Criminology","SAGE Publications","http://dx.doi.org/10.1177/0306624x02463004","",17,"2024-07-26 14:15:23","journal-article","10.1177/0306624x02463004","0306-624X","",46,3,294,307,3,0.14,1,4,22,"Forensic psychiatric patients exhibit complex clinical issues that are neither readily understood by staff nor necessarily responsive to traditional psychotherapy or treatment milieu approaches. Individualized treatment planning identifies treatment needs and matches them to treatment services, thereby increasing the opportunity for a positive therapeutic out-come. The nature of the Rorschach, particularly that it bypasses volitional resources, enables observation and quantification of personality processes, making the Rorschach uniquely suited for treatment planning in forensic settings. In this article, the authors review relevant Rorschach literature, address the importance of incorporating Rorschach data into the assessment process, and discuss how Rorschach data fit into a thorough assessment that includes historical, clinical, dispositional, and contextual information. The authors offer two case examples to illustrate how Rorschach data are integrated in forensic treatment planning.","http://journals.sagepub.com/doi/pdf/10.1177/0306624X02463004",""
507,"David A. Harrison, Kenneth H. Price, Joanne H. Gavin, Anna T. Florey","Time, Teams, and Task Performance: Changing Effects of Surface- and Deep-Level Diversity on Group Functioning",2002,"Academy of Management Journal","Academy of Management","http://dx.doi.org/10.5465/3069328","",18,"2024-07-26 14:15:23","journal-article","10.5465/3069328","0001-4273","",45,5,1029,1045,507,23.05,127,4,22,"","https://journals.aom.org/doi/10.5465/3069328",""
4,"Hope Koch, David Paradice, Bonsug Chae, Yi Guo","An Investigation of Knowledge Management within a University IT Group",2002,"Information Resources Management Journal","IGI Global","http://dx.doi.org/10.4018/irmj.2002010102","",19,"2024-07-26 14:15:23","journal-article","10.4018/irmj.2002010102","1040-1628","",15,1,13,21,4,0.18,1,4,22,"<p>In today’s competitive global economy characterized by shorter product life cycles, increased employee turnover, and ubiquitous information technologies, an organization’s ability to manage knowledge may be the only remaining source of competitive advantage (Drucker, 1995; 1999). Even though a number of researchers have outlined the importance of adopting knowledge management (KM) practices and many organizations have given lip service to the term, there is still some ambiguity concerning what KM actually is and little attention has been paid to factors that enable effective KM to occur. This research uses technical and human-centric approaches combined with Holsapple and Joshi’s (1998) Kentucky Initiative to investigate KM within a small information technology group. Based on the findings of our case study, we propose some factors that seem to enable effective KM and a modification to Holsapple and Joshi’s architecture of a KM episode.</p>","https://www.igi-global.com/viewtitle.aspx?TitleId=1185",""
13,"W.H. Yu, S. Karanth, C.A. Mastronardi, S. Sealfon, C. Dean, W.L. Dees, S.M. McCann","Lamprey GnRH-III Acts on Its Putative Receptor via Nitric Oxide to Release Follicle-Stimulating Hormone Specifically",2002,"Experimental Biology and Medicine","Frontiers Media SA","http://dx.doi.org/10.1177/153537020222700910","",20,"2024-07-26 14:15:23","journal-article","10.1177/153537020222700910","1535-3702","",227,9,786,793,13,0.59,2,7,22,"Lamprey gonadotropin-releasing hormone-III (I-GnRH-III), the putative follicle-stimulating hormone (FSH)-releasing factor (FSHRF), exerts a preferential FSH-releasing activity in rats both in vitro and in vivo. To test the hypothesis that I-GnRH-III acts on its own receptors to stimulate gonadotropin release, the functional activity of this peptide at mammalian (m) leutinizing hormone (LH)RH receptors transfected to COS cells was tested. I-GnRH-III activated m-LHRH receptors only at a minimal effective concentration (MEC) of 10","http://journals.sagepub.com/doi/pdf/10.1177/153537020222700910",""
202,"Won-Gun Koh, Alexander Revzin, Michael V. Pishko","Poly(ethylene glycol) Hydrogel Microstructures Encapsulating Living Cells",2002,"Langmuir","American Chemical Society (ACS)","http://dx.doi.org/10.1021/la0115740","",21,"2024-07-26 14:15:23","journal-article","10.1021/la0115740","0743-7463","",18,7,2459,2462,202,9.18,67,3,22,"","https://pubs.acs.org/doi/pdf/10.1021/la0115740",""
0,"K. Shimoda, M. G. Traber, J. Katahira, K. Murakami, G. Eldridge, S. Leonard, L. D. Traber, D. N. Herndon, D. L. Traber","The Levels of Plasma Vitamin E Depletion Resulting from Burn and Smoke Inhalation in Sheep",2002,"The Journal of Burn Care &amp; Rehabilitation","Oxford University Press (OUP)","http://dx.doi.org/10.1097/00004630-200203002-00173","",22,"2024-07-26 14:15:23","journal-article","10.1097/00004630-200203002-00173","0273-8481","",23,,,,0,0.00,0,9,22,"","https://academic.oup.com/jbcr/article-pdf/23/suppl_2/S129/22603410/00004630-200203002-00173.pdf",""
0,"Terry Rizzo, Rebecca J. Woodard, Deborah J. Buswell","Digest",2002,"Adapted Physical Activity Quarterly","Human Kinetics","http://dx.doi.org/10.1123/apaq.19.4.513","",23,"2024-07-26 14:15:23","journal-article","10.1123/apaq.19.4.513","0736-5829","",19,4,513,515,0,0.00,0,3,22,"","https://journals.humankinetics.com/view/journals/apaq/19/4/article-p513.xml",""
0,"Tao Li, Lizy Kurian John, Anand Sivasubramaniam, N. Vijaykrishnan, Juan Rubio","Understanding and improving operating system effects in control flow prediction",2002,"ACM SIGARCH Computer Architecture News","Association for Computing Machinery (ACM)","http://dx.doi.org/10.1145/635506.605405","",24,"2024-07-26 14:15:23","journal-article","10.1145/635506.605405","0163-5964","",30,5,68,80,0,0.00,0,5,22,"Many modern applications result in a significant operating system (OS) component. The OS component has several implications including affecting the control flow transfer in the execution environment. This paper focuses on understanding the operating system effects on control flow transfer and prediction, and designing architectural support to alleviate the bottlenecks. We characterize the control flow transfer of several emerging applications on a commercial operating system. We find that the exception-driven, intermittent invocation of OS code and the user/OS branch history interference increase the misprediction in both user and kernel code.We propose two simple OS-aware control flow prediction techniques to alleviate the destructive impact of user/OS branch interference. The first one consists of capturing separate branch correlation information for user and kernel code. The second one involves using separate branch prediction tables for user and kernel code. We study the improvement contributed by the OS-aware prediction to various branch predictors ranging from simple Gshare to more elegant Agree, Multi-Hybrid and Bi-Mode predictors. On 32K entries predictors, incorporating OS-aware techniques yields up to 34%, 23%, 27% and 9% prediction accuracy improvement in Gshare, Multi-Hybrid, Agree and Bi-Mode predictors, resulting in up to 8% execution speedup.","https://dl.acm.org/doi/pdf/10.1145/635506.605405",""
5,"Tao Li, Lizy Kurian John, Anand Sivasubramaniam, N. Vijaykrishnan, Juan Rubio","Understanding and improving operating system effects in control flow prediction",2002,"ACM SIGPLAN Notices","Association for Computing Machinery (ACM)","http://dx.doi.org/10.1145/605432.605405","",25,"2024-07-26 14:15:23","journal-article","10.1145/605432.605405","0362-1340","",37,10,68,80,5,0.23,1,5,22,"Many modern applications result in a significant operating system (OS) component. The OS component has several implications including affecting the control flow transfer in the execution environment. This paper focuses on understanding the operating system effects on control flow transfer and prediction, and designing architectural support to alleviate the bottlenecks. We characterize the control flow transfer of several emerging applications on a commercial operating system. We find that the exception-driven, intermittent invocation of OS code and the user/OS branch history interference increase the misprediction in both user and kernel code.We propose two simple OS-aware control flow prediction techniques to alleviate the destructive impact of user/OS branch interference. The first one consists of capturing separate branch correlation information for user and kernel code. The second one involves using separate branch prediction tables for user and kernel code. We study the improvement contributed by the OS-aware prediction to various branch predictors ranging from simple Gshare to more elegant Agree, Multi-Hybrid and Bi-Mode predictors. On 32K entries predictors, incorporating OS-aware techniques yields up to 34%, 23%, 27% and 9% prediction accuracy improvement in Gshare, Multi-Hybrid, Agree and Bi-Mode predictors, resulting in up to 8% execution speedup.","https://dl.acm.org/doi/pdf/10.1145/605432.605405",""
3,"Tao Li, Lizy Kurian John, Anand Sivasubramaniam, N. Vijaykrishnan, Juan Rubio","Understanding and improving operating system effects in control flow prediction",2002,"ACM SIGOPS Operating Systems Review","Association for Computing Machinery (ACM)","http://dx.doi.org/10.1145/635508.605405","",26,"2024-07-26 14:15:23","journal-article","10.1145/635508.605405","0163-5980","",36,5,68,80,3,0.14,1,5,22,"Many modern applications result in a significant operating system (OS) component. The OS component has several implications including affecting the control flow transfer in the execution environment. This paper focuses on understanding the operating system effects on control flow transfer and prediction, and designing architectural support to alleviate the bottlenecks. We characterize the control flow transfer of several emerging applications on a commercial operating system. We find that the exception-driven, intermittent invocation of OS code and the user/OS branch history interference increase the misprediction in both user and kernel code.We propose two simple OS-aware control flow prediction techniques to alleviate the destructive impact of user/OS branch interference. The first one consists of capturing separate branch correlation information for user and kernel code. The second one involves using separate branch prediction tables for user and kernel code. We study the improvement contributed by the OS-aware prediction to various branch predictors ranging from simple Gshare to more elegant Agree, Multi-Hybrid and Bi-Mode predictors. On 32K entries predictors, incorporating OS-aware techniques yields up to 34%, 23%, 27% and 9% prediction accuracy improvement in Gshare, Multi-Hybrid, Agree and Bi-Mode predictors, resulting in up to 8% execution speedup.","https://dl.acm.org/doi/pdf/10.1145/635508.605405",""
17,"Tao Li, Lizy Kurian John, Anand Sivasubramaniam, N. Vijaykrishnan, Juan Rubio","Understanding and improving operating system effects in control flow prediction",2002,"Proceedings of the 10th international conference on Architectural support for programming languages and operating systems","ACM","http://dx.doi.org/10.1145/605397.605405","",27,"2024-07-26 14:15:23","proceedings-article","10.1145/605397.605405","","",,,,,17,0.77,3,5,22,"","https://dl.acm.org/doi/pdf/10.1145/605397.605405",""
20,"Kijune Sung, C. L. Munster, R. Rhykerd, M. C. Drew, M. Yavuz Corapcioglu","The Use of Box Lysimeters with Freshly Contaminated Soils To Study the Phytoremediation of Recalcitrant Organic Contaminants",2002,"Environmental Science &amp; Technology","American Chemical Society (ACS)","http://dx.doi.org/10.1021/es015645t","",28,"2024-07-26 14:15:23","journal-article","10.1021/es015645t","0013-936X","",36,10,2249,2255,20,0.91,4,5,22,"","https://pubs.acs.org/doi/pdf/10.1021/es015645t",""
10,"Debbie D. DuFrene, Carol M. Lehman","Persuasive Appeal for Clean Language",2002,"Business Communication Quarterly","SAGE Publications","http://dx.doi.org/10.1177/108056990206500105","",29,"2024-07-26 14:15:23","journal-article","10.1177/108056990206500105","1080-5699","",65,1,48,55,10,0.45,5,2,22,"","http://journals.sagepub.com/doi/pdf/10.1177/108056990206500105",""
8,"AG Hempel, JR Meloy, R Stern, SJ Ozone, BT Gray","Fiery Tongues and Mystical Motivations: Glossolalia in a Forensic Population is Associated with Mania and Sexual/Religious Delusions",2002,"Journal of Forensic Sciences","ASTM International","http://dx.doi.org/10.1520/jfs15248j","",30,"2024-07-26 14:15:23","journal-article","10.1520/jfs15248j","0022-1198","",47,2,305,312,8,0.36,2,5,22,"Abstract: Comparisons are made between a nonrandom sample of 18 glossolalists and 130 non-glossolalists admitted to a maximum-security forensic hospital. The glossolalic mentally disordered offender exhibited a predominance of diagnoses in the manic spectrum, and was typically psychotic. The delusions, hallucinations, and crimes were predominately of a religious and sexual nature. Glossolalist perpetrators tended to be female. We review the extant research on glossolalia in both normal and clinical samples, and integrate our findings, the first study of glossolalia in a forensic setting.","https://asmedigitalcollection.asme.org/forensicsciences/article-pdf/47/2/305/7116853/10_1520_jfs15248j.pdf",""
1,"Dennis W. Smith, Brian Colwell, James J. Zhang, Robert McPherson, Stacey Stevens, Catherine McMillan, James Robinson","Tobacco Use and Quit Behaviors among Delinquent Youth: A Pilot Study",2002,"Journal of Drug Education","SAGE Publications","http://dx.doi.org/10.2190/6280-kbd0-nyb7-jrdr","",31,"2024-07-26 14:15:23","journal-article","10.2190/6280-kbd0-nyb7-jrdr","0047-2379","",32,4,303,318,1,0.05,0,7,22,"With rates of adolescent tobacco use steadily increasing over the past 20 years, assisting youth to quit, particularly those youth most susceptible to tobacco use, has become a national focus. The purpose of this pilot study was to examine and profile the smoking patterns of a small sample ( n = 37) of juvenile offenders in Texas. In contrast to anecdotal reports, the sample group from this study did not differ clinically from the general population of adolescent tobacco users. Importantly, the study participants indicated previous attempts to stop smoking. The authors conclude that delinquent youth may be responsive to cognitive behavioral smoking cessation programs that also address the management of peer networks.","http://journals.sagepub.com/doi/pdf/10.2190/6280-KBD0-NYB7-JRDR",""
52,"Kalyan Kasturi, Philipos C. Loizou, Michael Dorman, Tony Spahr","The intelligibility of speech with “holes'’ in the spectrum",2002,"The Journal of the Acoustical Society of America","Acoustical Society of America (ASA)","http://dx.doi.org/10.1121/1.1498855","",32,"2024-07-26 14:15:23","journal-article","10.1121/1.1498855","0001-4966","",112,3,1102,1111,52,2.36,13,4,22,"The intelligibility of speech having either a single “hole” in various bands or having two “holes” in disjoint or adjacent bands in the spectrum was assessed with normal-hearing listeners. In experiment 1, the effect of spectral “holes” on vowel and consonant recognition was evaluated using speech processed through six frequency bands, and synthesized as a sum of sine waves. Results showed a modest decrease in vowel and consonant recognition performance when a single hole was introduced in the low- and high-frequency regions of the spectrum, respectively. When two spectral holes were introduced, vowel recognition was sensitive to the location of the holes, while consonant recognition remained constant around 70% correct, even when the middle- and high-frequency speech information was missing. The data from experiment 1 were used in experiment 2 to derive frequency-importance functions based on a least-squares approach. The shapes of the frequency-importance functions were found to be different for consonants and vowels in agreement with the notion that different cues are used by listeners to identify consonants and vowels. For vowels, there was unequal weighting across the various channels, while for consonants the frequency-importance function was relatively flat, suggesting that all bands contributed equally to consonant identification.","https://pubs.aip.org/asa/jasa/article-pdf/112/3/1102/8091042/1102_1_online.pdf",""
197,"N.T. Wright, J.D. Humphrey","Denaturation of Collagen Via Heating: An Irreversible Rate Process",2002,"Annual Review of Biomedical Engineering","Annual Reviews","http://dx.doi.org/10.1146/annurev.bioeng.4.101001.131546","",33,"2024-07-26 14:15:23","journal-article","10.1146/annurev.bioeng.4.101001.131546","1523-9829","",4,1,109,128,197,8.95,99,2,22,"▪ Abstract  Heating therapies are increasingly used in cardiology, dermatology, gynecology, neurosurgery, oncology, ophthalmology, orthopedics, and urology, among other medical specialties. This widespread use of heating is driven primarily by the availability of new technology, not by a detailed understanding of the biothermomechanics. Without basic quantification of the underlying physical and chemical processes in terms of parameters that can be controlled clinically, identification of preferred interventions will continue to be based primarily on trial and error, thus necessitating large clinical studies and years of accumulative experience. Perusal of the literature reveals that much has been learned over the past century about the response of cells, proteins, and tissues to supra-physiologic temperatures; yet, the associated findings are reported in diverse journals and the underlying basic processes remain unidentified. In this review, we seek to contrast various findings on the kinetics of the thermal denaturation of collagen and to encourage investigators to consider the many open problems in part via a synthesis of results from the diverse literatures.","https://www.annualreviews.org/doi/pdf/10.1146/annurev.bioeng.4.101001.131546",""
0,"Terry Rizzo, John C. Ozmun, Rebecca J. Woodard, John O’Connor, Deborah J. Buswell","Digest",2002,"Adapted Physical Activity Quarterly","Human Kinetics","http://dx.doi.org/10.1123/apaq.19.1.114","",34,"2024-07-26 14:15:23","journal-article","10.1123/apaq.19.1.114","0736-5829","",19,1,114,117,0,0.00,0,5,22,"","https://journals.humankinetics.com/view/journals/apaq/19/1/article-p114.xml",""
93,"Huaqiang Zeng, Xiaowu Yang, Robert A. Flowers, Bing Gong","A Noncovalent Approach to Antiparallel β-Sheet Formation",2002,"Journal of the American Chemical Society","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ja010701b","",35,"2024-07-26 14:15:23","journal-article","10.1021/ja010701b","0002-7863","",124,12,2903,2910,93,4.23,23,4,22,"","https://pubs.acs.org/doi/pdf/10.1021/ja010701b",""
0,"Seshagirirao Gudapaty, Kazushi Suzuki, Xin Wang, Paul Babitzke, Tony Romeo","Regulatory Interactions of Csr Components: the RNA Binding Protein CsrA Activates <i>csrB</i> Transcription in <i>Escherichia coli</i>",2002,"Journal of Bacteriology","American Society for Microbiology","http://dx.doi.org/10.1128/jb.184.3.871-871.2002","",36,"2024-07-26 14:15:23","journal-article","10.1128/jb.184.3.871-871.2002","0021-9193","",184,3,871,871,0,0.00,0,5,22,"","https://journals.asm.org/doi/pdf/10.1128/JB.184.3.871-871.2002",""
0,"R. Wayne Headrick, George W. Morgan","Measuring the Impact of Information Systems on Organizational Behavior",2002,"Advances in End User Computing","IGI Global","http://dx.doi.org/10.4018/978-1-930708-42-6.ch019","",37,"2024-07-26 14:15:23","book-chapter","10.4018/978-1-930708-42-6.ch019","1935-309X","",,,325,333,0,0.00,0,2,22,"Information systems, like any other production-oriented system, have as their goal the transformation of raw materials (data) into finished goods (information) in an effective, efficient manner. In the context of information systems, this means meeting informational requirements with a minimum expenditure of available resources. To develop such information systems, design and development strategies ranging from the traditional top-down or bottom-up techniques to Joint Application Design (JAD) to object-oriented have been advanced.","https://www.igi-global.com/viewtitle.aspx?TitleId=4439",""
62,"Michael K. Poindexter, Nael N. Zaki, Peter K. Kilpatrick, Samuel C. Marsh, Daniel H. Emmons","Factors Contributing to Petroleum Foaming. 1. Crude Oil Systems",2002,"Energy &amp; Fuels","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ef010224i","",38,"2024-07-26 14:15:23","journal-article","10.1021/ef010224i","0887-0624","",16,3,700,710,62,2.82,12,5,22,"","https://pubs.acs.org/doi/pdf/10.1021/ef010224i",""
