Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
104,"Lenore L. Dai, Renu Sharma, Chih-yuan Wu","Self-Assembled Structure of Nanoparticles at a Liquid−Liquid Interface",2005,"Langmuir","American Chemical Society (ACS)","http://dx.doi.org/10.1021/la047256t","",11,"2024-07-25 14:02:07","journal-article","10.1021/la047256t","0743-7463","",21,7,2641,2643,104,5.47,35,3,19,"","https://pubs.acs.org/doi/pdf/10.1021/la047256t",""
26,"Christopher R. Thomas, Greg Miller, Jeanette C. Hartshorn, Nancy C. Speck, Glenda Walker","Telepsychiatry Program for Rural Victims of Domestic Violence",2005,"Telemedicine and e-Health","Mary Ann Liebert Inc","http://dx.doi.org/10.1089/tmj.2005.11.567","",12,"2024-07-25 14:02:07","journal-article","10.1089/tmj.2005.11.567","1530-5627","",11,5,567,573,26,1.37,5,5,19,"","https://www.liebertpub.com/doi/pdf/10.1089/tmj.2005.11.567",""
5,"Michael F. Small, John T. Baccus, Jeffrey N. Mink, J. A. Roberson","HEMATOLOGIC RESPONSES IN CAPTIVE WHITE-WINGED DOVES (ZENAIDA ASIATICA), INDUCED BY VARIOUS RADIOTRANSMITTER ATTACHMENTS",2005,"Journal of Wildlife Diseases","Wildlife Disease Association","http://dx.doi.org/10.7589/0090-3558-41.2.387","",13,"2024-07-25 14:02:07","journal-article","10.7589/0090-3558-41.2.387","0090-3558","",41,2,387,394,5,0.26,1,4,19,"","http://www.jwildlifedis.org/doi/pdf/10.7589/0090-3558-41.2.387",""
94,"David E. Griffith, Barbara A. Brown-Elliott, Sara Shepherd, Jerry McLarty, Lee Griffith, Richard J. Wallace","Ethambutol Ocular Toxicity in Treatment Regimens for <i>Mycobacterium avium</i> Complex Lung Disease",2005,"American Journal of Respiratory and Critical Care Medicine","American Thoracic Society","http://dx.doi.org/10.1164/rccm.200407-863oc","",14,"2024-07-25 14:02:07","journal-article","10.1164/rccm.200407-863oc","1073-449X","",172,2,250,253,94,4.95,16,6,19,"","https://www.atsjournals.org/doi/pdf/10.1164/rccm.200407-863OC",""
46,"J. P. Campbell, P. M. Lenahan, A. T. Krishnan, S. Krishnan","Direct observation of the structure of defect centers involved in the negative bias temperature instability",2005,"Applied Physics Letters","AIP Publishing","http://dx.doi.org/10.1063/1.2131197","",15,"2024-07-25 14:02:07","journal-article","10.1063/1.2131197","0003-6951","",87,20,,,46,2.42,12,4,19,"We utilize a very sensitive electron paramagnetic resonance technique called spin-dependent recombination to observe and identify defect centers generated by modest negative bias and moderately elevated temperatures in fully processed p-channel metal-oxide-silicon field-effect transistors. The defects include two Si∕SiO2 interface silicon dangling bond centers (Pb0 and Pb1) and may also include an oxide silicon dangling bond center (E′). Our observations strongly suggest that both Pb0 and Pb1 defects play major roles in the negative bias temperature instability.","https://pubs.aip.org/aip/apl/article-pdf/doi/10.1063/1.2131197/13168333/204106_1_online.pdf",""
143,"Kaiwen Liang, Guizhi Li, Hossein Toghiani, Joseph H. Koo, Charles U. Pittman","Cyanate Ester/Polyhedral Oligomeric Silsesquioxane (POSS) Nanocomposites:  Synthesis and Characterization",2005,"Chemistry of Materials","American Chemical Society (ACS)","http://dx.doi.org/10.1021/cm051582s","",16,"2024-07-25 14:02:07","journal-article","10.1021/cm051582s","0897-4756","",18,2,301,312,143,7.53,29,5,19,"","https://pubs.acs.org/doi/pdf/10.1021/cm051582s",""
121,"Yao Liu, Abdellatif Chouai, Natalya N. Degtyareva, Daniel A. Lutterman, Kim R. Dunbar, Claudia Turro","Chemical Control of the DNA Light Switch:  Cycling the Switch ON and OFF",2005,"Journal of the American Chemical Society","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ja052648n","",17,"2024-07-25 14:02:07","journal-article","10.1021/ja052648n","0002-7863","",127,31,10796,10797,121,6.37,20,6,19,"","https://pubs.acs.org/doi/pdf/10.1021/ja052648n",""
5,"Mindy M. Conyers, Mark A. Fonstad","The Unusual Channel Resistance of the Texas Hill Country and its Effect on Flood Flow Predictions",2005,"Physical Geography","Informa UK Limited","http://dx.doi.org/10.2747/0272-3646.26.5.379","",18,"2024-07-25 14:02:07","journal-article","10.2747/0272-3646.26.5.379","0272-3646","",26,5,379,395,5,0.26,3,2,19,"","https://www.tandfonline.com/doi/pdf/10.2747/0272-3646.26.5.379",""
8,"Shirley Matile Ogletree, Daniella Pena, Patricia Figueroa","A Double Standard in Death? Gender Differences in Obituaries",2005,"OMEGA - Journal of Death and Dying","SAGE Publications","http://dx.doi.org/10.2190/v443-74pw-7066-0173","",19,"2024-07-25 14:02:07","journal-article","10.2190/v443-74pw-7066-0173","0030-2228","",51,4,337,342,8,0.42,3,3,19,"Male/female differences in aging-related issues may extend beyond individuals' actual lives. Gender differences in 869 obituaries, death notices, and memorials were examined. Males, compared to females, had significantly more lines describing careers. Support was also found for a possible double standard in obituary pictures; while pictures were more likely to be included in male than female obituaries, the discrepancy between actual age and estimated pictured age was significantly greater for women than men. This greater emphasis on careers for men and younger appearance for women in obituaries parallels gendered expectations for adult men and women in our society.","http://journals.sagepub.com/doi/pdf/10.2190/V443-74PW-7066-0173",""
7,"Richard A. Earl, Richard W. Dixon","Reassessment of Storm and Flood Probabilities in South-Central Texas",2005,"Physical Geography","Informa UK Limited","http://dx.doi.org/10.2747/0272-3646.26.5.365","",20,"2024-07-25 14:02:07","journal-article","10.2747/0272-3646.26.5.365","0272-3646","",26,5,365,378,7,0.37,4,2,19,"","https://www.tandfonline.com/doi/pdf/10.2747/0272-3646.26.5.365",""
139,"Joseph M. Awika, Cassandra M. McDonough, Lloyd W. Rooney","Decorticating Sorghum To Concentrate Healthy Phytochemicals",2005,"Journal of Agricultural and Food Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jf0510384","",21,"2024-07-25 14:02:07","journal-article","10.1021/jf0510384","0021-8561","",53,16,6230,6234,139,7.32,46,3,19,"","https://pubs.acs.org/doi/pdf/10.1021/jf0510384",""
1,"Brett Everhart, Michael Kernodle, Kesley Ballard, Cathy McKey, Billy Eason, Megan Weeks","Physical Activity Patterns of College Students with and without High School Physical Education",2005,"Perceptual and Motor Skills","SAGE Publications","http://dx.doi.org/10.2466/pms.100.3c.1114-1120","",22,"2024-07-25 14:02:07","journal-article","10.2466/pms.100.3c.1114-1120","0031-5125","",100,3,1114,1120,1,0.05,0,6,19,"The purpose of this study was to examine differences in physical activity patterns of high school graduates in Texas who completed physical education class credit during high school and those who did not but who were varsity athletes. A questionnaire was designed and tested for reliability prior to being administered to 201 college students. Analysis indicated that participants who completed high school physical education class credit do not currently participate in regular physical activity as mucn as those who were not required to complete such credit. Conversely, athletes who did not participate in physical education reported currently engaging in more cardiovascular exercise and team sports than the physical education students during high school.","http://journals.sagepub.com/doi/pdf/10.2466/pms.100.3c.1114-1120",""
82,"Uma Swamy, Meitian Wang, Jatinda N. Tripathy, Sung-Kun Kim, Masakazu Hirasawa, David B. Knaff, James P. Allen","Structure of Spinach Nitrite Reductase:  Implications for Multi-electron Reactions by the Iron−Sulfur:Siroheme Cofactor<sup>,</sup>",2005,"Biochemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/bi050981y","",23,"2024-07-25 14:02:07","journal-article","10.1021/bi050981y","0006-2960","",44,49,16054,16063,82,4.32,12,7,19,"","https://pubs.acs.org/doi/pdf/10.1021/bi050981y",""
3,"Geraldine E. Hynes, Robert H. Stretcher","Business Schools' Policies Regarding Publications in Electronic Journals",2005,"Journal of Education for Business","Informa UK Limited","http://dx.doi.org/10.3200/joeb.81.2.73-80","",24,"2024-07-25 14:02:07","journal-article","10.3200/joeb.81.2.73-80","0883-2323","",81,2,73,77,3,0.16,2,2,19,"","https://www.tandfonline.com/doi/pdf/10.3200/JOEB.81.2.73-80",""
107,"Hongwei Zhang, Anish Arora, Young-ri Choi, Mohamed G. Gouda","Reliable bursty convergecast in wireless sensor networks",2005,"Proceedings of the 6th ACM international symposium on Mobile ad hoc networking and computing","ACM","http://dx.doi.org/10.1145/1062689.1062724","",25,"2024-07-25 14:02:07","proceedings-article","10.1145/1062689.1062724","","",,,,,107,5.63,27,4,19,"","https://dl.acm.org/doi/pdf/10.1145/1062689.1062724",""
29,"Toni Terling Watt","Race/Ethnic Differences in Alcohol Abuse Among Youth",2005,"Journal of Ethnicity in Substance Abuse","Informa UK Limited","http://dx.doi.org/10.1300/j233v03n03_03","",26,"2024-07-25 14:02:07","journal-article","10.1300/j233v03n03_03","1533-2640","",3,3,33,47,29,1.53,29,1,19,"","https://www.tandfonline.com/doi/pdf/10.1300/J233v03n03_03",""
16,"Preston N. Garrison, Angela K. Robinson, Yuri Pekarsky, Carlo M. Croce, Larry D. Barnes","Phosphorylation of the Human Fhit Tumor Suppressor on Tyrosine 114 in <i>Escherichia coli</i> and Unexpected Steady State Kinetics of the Phosphorylated Forms",2005,"Biochemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/bi047670s","",27,"2024-07-25 14:02:07","journal-article","10.1021/bi047670s","0006-2960","",44,16,6286,6292,16,0.84,3,5,19,"","https://pubs.acs.org/doi/pdf/10.1021/bi047670s",""
5,"James A. Parsons, Je-Chin Han","Jet Impingement Heat Transfer in Rotating Channels with Staggered Extraction Flow",2005,"Journal of Thermophysics and Heat Transfer","American Institute of Aeronautics and Astronautics (AIAA)","http://dx.doi.org/10.2514/1.8268","",28,"2024-07-25 14:02:07","journal-article","10.2514/1.8268","0887-8722","",19,2,156,162,5,0.26,3,2,19,"","http://arc.aiaa.org/doi/pdf/10.2514/1.8268",""
53,"Duane F. Shell, Jenefer Husman, Jeannine E. Turner, Deborah M. Cliffel, Indira Nath, Noelle Sweany","The Impact of Computer Supported Collaborative Learning Communities on High School Students' Knowledge Building, Strategic Learning, and Perceptions of the Classroom",2005,"Journal of Educational Computing Research","SAGE Publications","http://dx.doi.org/10.2190/787l-bcbq-20fn-fw6c","",29,"2024-07-25 14:02:07","journal-article","10.2190/787l-bcbq-20fn-fw6c","0735-6331","",33,3,327,349,53,2.79,9,6,19,"Across two years, we examined the effects of teachers' attempts to implement computer supported collaborative learning (CSCL) communities in classrooms in two high schools on students' knowledge building, strategic learning, and perceptions of the classroom environment. In year one, 429 (fall) and 317 (spring) students in the classes of 8 teachers and in year two, 946 students in the classes of 18 teachers participated. Students in classes where CSCL communities were more fully established reported more knowledge building goals and activities, more question asking, and higher perception of collaboration with fellow students. Students' reports of knowledge building, strategic learning, and perceptions of the classroom were also associated with their classroom achievement. Results suggest that implementing practices and technology supportive of CSCL communities can foster increased student knowledge building and enhance students' perceptions of collaboration in regular classroom environments.","http://journals.sagepub.com/doi/pdf/10.2190/787L-BCBQ-20FN-FW6C",""
105,"Donald W. Wright, David K. Eaton, Lawrence T. Nielsen, Fred W. Kuhrt, Jacek A. Koziel, Jarett P. Spinhirne, David B. Parker","Multidimensional Gas Chromatography−Olfactometry for the Identification and Prioritization of Malodors from Confined Animal Feeding Operations",2005,"Journal of Agricultural and Food Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/jf050763b","",30,"2024-07-25 14:02:07","journal-article","10.1021/jf050763b","0021-8561","",53,22,8663,8672,105,5.53,15,7,19,"","https://pubs.acs.org/doi/pdf/10.1021/jf050763b",""
25,"Robert J. C. McLean, Mary B. Barnes, M. Katy Windham, Mubina Merchant, Michael R. J. Forstner, Clay Fuqua","Cell-Cell Influences on Bacterial Community Development in Aquatic Biofilms",2005,"Applied and Environmental Microbiology","American Society for Microbiology","http://dx.doi.org/10.1128/aem.71.12.8987-8990.2005","",31,"2024-07-25 14:02:07","journal-article","10.1128/aem.71.12.8987-8990.2005","0099-2240","",71,12,8987,8990,25,1.32,4,6,19,"ABSTRACT: Dialysis tubing containing spent culture media, when placed in a lake, was colonized by a low diversity of bacteria, whereas abiotic controls had considerable diversity. Changes were seen in the presence and absence of acylated homoserine lactones, suggesting that these molecules and other factors may influence adherent-population composition.","https://journals.asm.org/doi/pdf/10.1128/AEM.71.12.8987-8990.2005",""
26,"Walter E. Rudzinski, Vidya Rai","Detection of Polyaromatic Sulfur Heterocycles in Crude Oil Using Postcolumn Addition of Tropylium and Tandem Mass Spectrometry",2005,"Energy &amp; Fuels","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ef0400666","",32,"2024-07-25 14:02:07","journal-article","10.1021/ef0400666","0887-0624","",19,4,1611,1618,26,1.37,13,2,19,"","https://pubs.acs.org/doi/pdf/10.1021/ef0400666",""
122,"Thurmon E. Lockhart, James L. Smith, Jeffrey C. Woldstad","Effects of Aging on the Biomechanics of Slips and Falls",2005,"Human Factors: The Journal of the Human Factors and Ergonomics Society","SAGE Publications","http://dx.doi.org/10.1518/001872005775571014","",33,"2024-07-25 14:02:07","journal-article","10.1518/001872005775571014","0018-7208","",47,4,708,729,122,6.42,41,3,19,"Although much has been learned in recent decades about the deterioration of muscular strength, gait adaptations, and sensory degradation among older adults, little is known about how these intrinsic changes affect biomechanical parameters associated with slip-induced fall accidents. In general, the objective of this laboratory study was to investigate the process of initiation, detection, and recovery of inadvertent slips and falls. We examined the initiation of and recovery from foot slips among three age groups utilizing biomechanical parameters, muscle strength, and sensory measurements. Forty-two young, middle-age, and older participants walked around a walking track at a comfortable pace. Slippery floor surfaces were placed on the track over force platforms at random intervals without the participants' awareness. Results indicated that younger participants slipped as often as the older participants, suggesting that the likelihood of slip initiation is similar across all age groups; however, older individuals? recovery process was much slower and less effective. The ability to successfully recover from a slip (thus preventing a fall) is believed to be affected by lower extremity muscle strength and sensory degradation among older individuals. Results from this research can help pinpoint possible intervention strategies for improving dynamic equilibrium among older adults.","http://journals.sagepub.com/doi/pdf/10.1518/001872005775571014",""
16,"Sae Hwang, JungHwan Oh, JeongKyu Lee, Yu Cao, Wallapak Tavanapong, Danyu Liu, Johnny Wong, Piet C. de Groen","Automatic measurement of quality metrics for colonoscopy videos",2005,"Proceedings of the 13th annual ACM international conference on Multimedia","ACM","http://dx.doi.org/10.1145/1101149.1101343","",34,"2024-07-25 14:02:07","proceedings-article","10.1145/1101149.1101343","","",,,,,16,0.84,2,8,19,"","https://dl.acm.org/doi/pdf/10.1145/1101149.1101343",""
4,"Jon Lasser","Visibility Management and the School Psychologist",2005,"School Psychology International","SAGE Publications","http://dx.doi.org/10.1177/0143034305050892","",35,"2024-07-25 14:02:07","journal-article","10.1177/0143034305050892","0143-0343","",26,1,44,54,4,0.21,4,1,19,"Visibility management (VM) refers to a process by which individuals regulate the degree to which they disclose traits or characteristics that would otherwise be inconspicuous. This article defines VM, discusses the importance of VM for the school psychologist, reviews applications of VM in school settings, provides two case studies, considers ethical/legal issues and makes recommendations for future research. As child advocates, school psychologists are encouraged to consider how VM interfaces with the role of promoting the psychological well being of children.","http://journals.sagepub.com/doi/pdf/10.1177/0143034305050892",""
179,"Dongfeng Li, Sean Parkin, Guangbin Wang, Gordon T. Yee, Andrey V. Prosvirin, Stephen M. Holmes","Single-Molecule Magnets Constructed from Cyanometalates:  {[Tp*Fe<sup>III</sup>(CN)<sub>3</sub>M<sup>II</sup>(DMF)<sub>4</sub>]<sub>2</sub>[OTf]<sub>2</sub>}·2DMF (M<sup>II</sup> = Co, Ni)",2005,"Inorganic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ic048367i","",36,"2024-07-25 14:02:07","journal-article","10.1021/ic048367i","0020-1669","",44,14,4903,4905,179,9.42,30,6,19,"","https://pubs.acs.org/doi/pdf/10.1021/ic048367i",""
16,"Lance R. Williams, Timothy H. Bonner, James D. Hudson, Marsha G. Williams, Tracy R. Leavy, Casey S. Williams","Interactive Effects of Environmental Variability and Military Training on Stream Biota of Three Headwater Drainages in Western Louisiana",2005,"Transactions of the American Fisheries Society","Wiley","http://dx.doi.org/10.1577/ft03-106.1","",37,"2024-07-25 14:02:07","journal-article","10.1577/ft03-106.1","0002-8487","",134,1,192,206,16,0.84,3,6,19,"Abstract: We collected fishes and macroinvertebrates seasonally from eight headwater streams in three different drainage basins (the Red, Calcasieu, and Sabine rivers) crossing Peason Ridge Training Area in west‐central Louisiana. Peason Ridge is part of the Fort Polk military training facility. We used multivariate analyses to test the effects of physical variables (i.e., current velocity, depth, and substrate), time (seasonal variability), drainage basin, and military training activities on assemblage structure. Tributaries of the Red River had the highest gradient and were predominated by shallow, swift‐flowing runs with sandy substrates. Southern tributaries of the Calcasieu and Sabine rivers were of lower stream gradient and contained deep, sluggish runs and pools with large amounts of woody debris and silt. Fish assemblages were structured primarily by military training and drainage basin. Faunal differences among drainage basins probably reflect differences in stream gradient. Fish assemblages in tributaries of the Sabine River were less diverse and showed evidence of historical degradation. Macroinvertebrate assemblages also were structured primarily by military training but had a strong seasonal component related to their short life cycles and high seasonal turnover. In contrast to fishes, macroinvertebrate assemblages were similar among drainages. Because military training was most intense in the Red River basin, its significance in these models probably represents differences in stream gradient among the basins because we found no negative effect on stream biota resulting from current training activities. Rather, historical logging and the resultant siltation coupled with isolation of populations by reservoirs are probable explanations for the changes in fish assemblages in tributaries of the Sabine River.","https://afspubs.onlinelibrary.wiley.com/doi/pdf/10.1577/FT03-106.1",""
62,"P. Sivasubramani, M. J. Kim, B. E. Gnade, R. M. Wallace, L. F. Edge, D. G. Schlom, H. S. Craft, J.-P. Maria","Outdiffusion of La and Al from amorphous LaAlO3 in direct contact with Si (001)",2005,"Applied Physics Letters","AIP Publishing","http://dx.doi.org/10.1063/1.1928316","",38,"2024-07-25 14:02:07","journal-article","10.1063/1.1928316","0003-6951","",86,20,,,62,3.26,8,8,19,"We have evaluated the thermal stability of Al2O3/LaAlO3/Si (001) stacks with atomic force microscopy, x-ray diffraction, transmission electron microscopy, and secondary ion mass spectrometry using a back side polishing approach. Crystallization of the amorphous LaAlO3 film was found to occur for rapid thermal anneals (RTA) above 935 °C for 20 s, in flowing N2. Penetration of Al and La into the underlying Si (001) is clearly observed for RTA at or above 950 °C for 20 s in flowing N2.","https://pubs.aip.org/aip/apl/article-pdf/doi/10.1063/1.1928316/14641042/201901_1_online.pdf",""
118,"Abdellatif Chouai, Sara E. Wicke, Claudia Turro, John Bacsa, Kim R. Dunbar, Dong Wang, Randolph P. Thummel","Ruthenium(II) Complexes of 1,12-Diazaperylene and Their Interactions with DNA",2005,"Inorganic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ic0485965","",39,"2024-07-25 14:02:07","journal-article","10.1021/ic0485965","0020-1669","",44,17,5996,6003,118,6.21,17,7,19,"","https://pubs.acs.org/doi/pdf/10.1021/ic0485965",""
108,"Chad R. Trulson, James W. Marquart, Janet L. Mullings, Tory J. Caeti","In Between Adolescence and Adulthood",2005,"Youth Violence and Juvenile Justice","SAGE Publications","http://dx.doi.org/10.1177/1541204005278802","",40,"2024-07-25 14:02:07","journal-article","10.1177/1541204005278802","1541-2040","",3,4,355,387,108,5.68,27,4,19,"This research examines the recidivism outcomes of 2,436 serious, violent, and chronic youth released from a juvenile correctional system. This group of state delinquents was followed for 5 years after their release to parole as they made the transition to young adulthood. Results of the analysis revealed that 85% of state delinquents were rearrested at least once in the follow-up period, and nearly 80% were rearrested for a felony. Generally, males, those younger at first contact with the juvenile justice system, those with a greater number of felony adjudications, gang members, institutional dangers, those in poverty, and those with mental health issues were significantly more likely to recidivate. The analyses indicate that the factors that would explain recidivism for male state delinquents may differ for female state delinquents. This article concludes with a discussion of policy implications specific to this highly select but disproportionately problematic group of delinquent offenders.","http://journals.sagepub.com/doi/pdf/10.1177/1541204005278802",""
23,"Marty Lail, T. Brent Gunnoe, Khaldoon A. Barakat, Thomas R. Cundari","Conversions of Ruthenium(III) Alkyl Complexes to Ruthenium(II) through Ru−C<sub>a</sub><sub>lkyl</sub> Bond Homolysis",2005,"Organometallics","American Chemical Society (ACS)","http://dx.doi.org/10.1021/om049145v","",41,"2024-07-25 14:02:07","journal-article","10.1021/om049145v","0276-7333","",24,6,1301,1305,23,1.21,6,4,19,"","https://pubs.acs.org/doi/pdf/10.1021/om049145v",""
11,"M. A. Wistey, S. R. Bank, H. B. Yuen, J. S. Harris, M. M. Oye, A. L. Holmes","Using beam flux monitor as Langmuir probe for plasma-assisted molecular beam epitaxy",2005,"Journal of Vacuum Science &amp; Technology A: Vacuum, Surfaces, and Films","American Vacuum Society","http://dx.doi.org/10.1116/1.1881635","",42,"2024-07-25 14:02:07","journal-article","10.1116/1.1881635","0734-2101","",23,3,460,464,11,0.58,2,6,19,"We present a simple method for measuring the ion flux from a molecular beam epitaxy (MBE) plasma cell in real time. A Langmuir probe was created by attaching the beam flux monitor to a picoammeter and measuring the current impinging upon the collector or filament wires. This provides a noninvasive, convenient, and direct measure of ion flux at the actual wafer position, yet requires no internal changes to the MBE machine. Quantitative measurements of maximum ion energies and relative ion fluxes are possible. Real-time feedback from this measurement allows rapid optimization of the plasma for the minimum ion flux. This method is applicable to GaN and related materials, but is particularly important for growth of dilute nitrides. This was one of the techniques which led to the longest wavelength GaInNAs(Sb) vertical cavity surface emitting lasers and continuous wave edge emitting lasers on GaAs to date.","https://pubs.aip.org/avs/jva/article-pdf/23/3/460/13967518/460_1_online.pdf",""
62,"Alfredo M. Angeles-Boza, Patricia M. Bradley, Patty K.-L. Fu, Mikhail Shatruk, Matthew G. Hilfiger, Kim R. Dunbar, Claudia Turro","Photocytotoxicity of a New Rh<sub>2</sub>(II,II) Complex:  Increase in Cytotoxicity upon Irradiation Similar to That of PDT Agent Hematoporphyrin",2005,"Inorganic Chemistry","American Chemical Society (ACS)","http://dx.doi.org/10.1021/ic0500715","",43,"2024-07-25 14:02:07","journal-article","10.1021/ic0500715","0020-1669","",44,21,7262,7264,62,3.26,9,7,19,"","https://pubs.acs.org/doi/pdf/10.1021/ic0500715",""
